,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1439,Bob je htio odvesti svoju kćer da vidi baku.,"Otišli su do bake, nekoliko kilometara dalje.",Baka ih je dočekala otvorenih ruku.,Njih troje su imali veliku večeru.,Bobova kći je zahvalila baki na ukusnom obroku.,"Bob je, nakon obroka, gnjevno odvezao kući.",1
1440,Sueina mačka nije bila nigdje.,Sue je satima tražila mačku dok nije čula kako vani mruči.,Njezina mačka je zaglavljena u drvetu.,Sue je pozvala vatrogasce.,Suzi se nadala da će mačka ostati na drvetu.,Suzin mačak je spašen.,2
1441,Ava je donijela doma sumca.,Stavila ju je u svoj spremnik.,Nije bila sigurna kako će druge ribe reagirati.,Gledala je zabrinuto.,Ava je ispustila svu vodu iz akvarija u WC.,Sve ribe su se dobro slažu.,2
1442,Volim ići u kino.,Išao sam gotovo svaki vikend.,Bilo je kazalište deset minuta od moje kuće koje je bilo pristojno.,"Zatvoreno je, a sada moram daleko da idem u kino.",Više košta benzin u drugom kazalištu.,Još uvijek idem u isto kazalište kao i uvijek.,1
1443,Danas sam kupio novi auto.,Sjajno je i crveno.,Unutra miriše tako svježe i čisto.,Toliko volim auto.,Odlučio sam se riješiti auta.,Vozim auto gdje god idem.,2
1444,Teresa je bila umjetnica.,Napravila je prekrasnu skulpturu anđela.,Udala ga je na natjecanje.,Sudiji su se skulptura jako svidjela.,Osvojila je natjecanje i bila ponosna na sebe.,Bila je diskvalificirana iz natjecanja.,1
1445,Moj pas me čekao na ulaznim vratima.,Šetali smo u park da se igramo i vježbamo.,Pas i ja smo prošli blok prije povratka kući.,"Kad smo ušli na ulazna vrata, popila je veliku čašu vode.",Onda je legla i malo odspala.,Skakala je gore-dolje i molila za šetnju.,1
1446,Matt je našao štene kako luta ulicom.,"Izgledala je izgubljena i uplašena, pa ju je Matt odveo kući.","Mattova mama je nazvala neke susjede, i na kraju je pronašao vlasnika.",Vlasniku je bilo laknulo kad je saznao da je njegov pas siguran!,Vlasnik je dao Mattovu nagradu za pronalazak.,Vlasnik je štenca zadavio i ponudio je Mattovu truplo.,1
1447,Mike je kupio novi bicikl da bi vozio u svom gradu.,Od kuće je biciklom išao do prijatelja.,Na putu je upoznao i grupu djece koja su se vozila biciklima.,Ni Neiter Mike ni djeca nisu nosili kacige u to vrijeme.,Mike nije volio voziti bicikle.,Mike se slučajno sudario s djecom.,2
1448,Lucy je stavila posudu hrane u rupu.,Postavila je tajmer i sjedila da gleda televiziju.,"Nakon nekog vremena, osjetila je miris dima.",Brzo je provjerila tajmer i shvatila da se nikad nije upalio.,Lucy je shvatila da je obrok spaljen.,Lucy je shvatila da je obrok savršeno kuhan.,1
1449,Tim je imao sat iz povijesti ujutro.,Došao je u razred vrlo umoran.,Počeo je da zaspava.,"Kad se probudio, sat je bio gotovo gotov.",Timov učitelj je pohvalio njegovu pažnju.,Tim je pao na završnom ispitu.,2
1450,Amy je zvala svog internet provajdera za pomoć.,Objasnila je svoj problem predstavniku.,Onaj čovjek je dao odgovor koji ni na koji način nije priznao njen problem.,Amy je bezuspješno ponovila svoj problem.,Amy je postala najbolja prijateljica s operatorom.,Amy je ljuta prekinila razgovor.,2
1451,Sam je žalio što nije ranije počeo s esejem iz povijesti.,On je otkucao svoje završne stavke.,"Odjednom, njegov ekran je bio prekriven velikim plavim porukom o greški.",Sam je skinuo ramena i restartirao svoj kompjuter.,Bio je razočaran u svoj pokvaren kompjuter.,Bio je sretan zbog svog računara.,1
1452,Doug i Molly odlučili su otići u park na šetnju.,"Dok su bili tamo, našli su psa lutalicu.",Nosili su psa natrag u svoj stan.,Postavili su oglas na internetu da pokušaju pronaći vlasnika.,Nikada nisu našli vlasnika i zadržali su psa.,Pojeli su ga ubrzo nakon toga.,1
1453,Billov otac mu je rekao da nastavi vježbati svoje klavirske skale.,Bio je stručan pijanista i želio je isto za svog sina.,Bill je bio premlad da bi shvatio vrijednost vježbe.,"Goruče je sjedio za klavirom, svirajući svoje skale iznova i iznova.",Bill je bio sretan što je vježbao svaki dan.,"Kako je Bill odrastao, shvatio je da mu je sva ta praksa pomogla.",2
1454,Carlos odluči prošetati na svjež zrak.,"Nažalost, on se posklizne na mokrom listu u parku.",Carlos je povrijedio koljeno na ovoj šetnji.,On šepa kući.,Poslije toga Carlos stavlja zavoj na koljeno.,"Kad je došao kući, Carlos je odlučio igrati nogomet.",1
1455,Lance je htio romantičnu večer sa svojom ženom.,Odveo je djecu rano u krevet i počeo sa večerom.,Zaboravio je provjeriti kuhanje i spalio kuhinju.,Njegova žena je stigla u vatrogasnu službu.,Lanceova žena je bila vrlo romantična i voljena kad je došla kući.,Njegova žena je bila tako ljuta da je odvela djecu da spavaju kod bake.,2
1456,Keith je otišao u trgovinu za ljubimce da vidi životinje.,"U trgovini su bile ribe, male životinje i nekoliko štenaca.",Ribe su bile svih različitih boja i veličina.,Keith je maznuo nekoliko štenaca.,Keith je naručio hamburger i pomfrit.,Keith je promatrao neke od obojenih riba.,2
1457,Maria je htjela naučiti španjolski.,Odlučila je potpuno se uroniti u to.,Kupila je jednosmjernu kartu za Španjolsku.,Nakon šest mjeseci Maria je mogla tečno govoriti španjolski.,Leah je zaboravila kako se govori španjolski.,Maria je bila ponosna što je tako brzo naučila novi jezik.,2
1458,Jay je zaglavio u liftu na izlazu iz ureda.,Zaustavio se između katova i svjetla treptala.,Jay je bio prestravljen!,Dva sata se borio s klaustrofobijom.,Nakon dva sata došli su vatrogasci i spasili Jaya.,Jay je legao i odspavao.,1
1459,Ben je bio dadilja.,Nikad prije nije čuvao djecu i bio je nervozan.,"Ali, dječak je bio zabavan.",Uskoro su se on i klinac smijali i igrali igre.,Optužen je za pedofiliju i poslan u zatvor.,Završio je kao dadilja da plati fakultet.,2
1460,Ted je oduvijek želio biti senator.,Napokon je dobio priliku da pobjegne.,Bio je željan da napravi razliku.,"Nažalost, osobni problem je poremetio njegovu kampanju.",Tedovi prijatelji su mislili da će se kandidirati u kampanji.,Ted je odlučio kandidirati za županijskog sudaca godinu dana kasnije.,2
1461,Julie je imala lijepu ružičastu loptu koju je voljela odbijati vani.,"Jednog dana, odbila se previše i otišla na ulicu.",Spuštala se niz brdo i prešla je obronak.,Onda se odvrtao u potok.,Cijelo popodne je igrala loptom.,Sljedeći put kad je dobila loptu bila je opreznija s njom.,2
1462,Muž i ja smo odlučili da večeras imamo sastanak.,Nismo imali jedan u gotovo godinu dana.,Mama je došla da pazi na djecu.,Otišli smo na večeru i u kino.,Prokleli smo mamu zbog onoga što je učinila.,Zahvalili smo se mami za veliku uslugu.,2
1463,Bob je odlučio da se preplavi u indonežanskim džunglama.,Kupio je avionsku kartu i spakirao svoje torbe.,"Kad je stigao, shvatio je da je zaboravio cjepivo protiv malarije.",Odlučio je da se bez obzira na to popne po džungli.,Bob je uvijek bio bezobziran.,Bob je također zaboravio svoje cipele.,1
1464,John je imao bicikl od 14. godine.,John je sada u ranim 40-im.,"Johnov sin, Carl, upravo je napunio deset godina.",Carl je pokazao interes za tatin bicikl u garaži.,Carl je odlučio dati bicikl svom sinu.,Carl je odlučio baciti stari bicikl.,1
1465,"Kim je jela jelensko meso, a nije znala kakvo je to meso.",Odvratno joj je bilo.,Trčala je u kupaonicu dok je gušila usta.,"Kad je stigla u kupaonicu, gušenje je nestalo.",Vratila se i jela još jednu veliku porciju jelenskog mesa.,Polako je popila čašu vode da joj smiri želudac.,2
1466,Carl je prvi put pogledao u teleskop sa 9 godina.,Odmah je bio uzdahnut i pun čuda.,Odlučio je da mora naučiti više o svemiru.,Studirao je znanost i astronomiju u srednjoj školi i na fakultetu.,Na kraju je postao znanstvenik.,Carl je postao smetlar.,1
1467,Julie je imala kolege po imenu Barry koji je volio stvarati nevolje drugima.,"Barry je rekao Julie, koja je bila nova, da bi se trebala odjenuti za Noć vještica.","Julie, koja je bila naivna, došla je na posao odjevena kao mačka na Noć vještica.",Ona je bila jedina u kostimu!,Julie je bila nevjerojatno posramljena.,Julie je zagrlila Barryja i zahvalila mu se.,1
1468,James je volio izazvati sebe fizički.,Odlučio je početi trenirati za maraton.,James je počeo trčati svaki dan prije posla.,James je konačno trčao maraton.,James je završio među prvih 50.,James se stidio onoga što je učinio.,1
1469,Jednog ljetnog jutra sam jahao biciklom na posao.,"Malo sam zakasnio, pa sam bio u žurbi.",Vozio sam se malo bezobzirno.,"Na moj užas, moja nepromišljena vožnja biciklom je prouzrokovala da sam se u nesreći.",Tada sam znao da želim postati profesionalni biciklista.,Od tada sam se pobrinula da imam dovoljno vremena za putovanje.,2
1470,Gina je šapnula Mary u pritvoru.,Djevojke su se zajedno smijale.,Gina je vidjela da učiteljica nije bila zadovoljna.,Nastavili su šaputati.,Učitelj im je rekao da prestanu pričati.,Učiteljica se pridružila njihovom razgovoru.,1
1471,Daniel se vratio kući nakon noćnog izleta.,Primijetio je da se svjetla u kući ne uključuju.,Provjerio je frižider.,Nije bio uključen.,Daniel je otišao provjeriti kutiju.,Daniel je upalio svjetlo u kuhinji i pojeo nešto.,1
1472,Policajac me zaustavio noću.,Rekao je da sam prebrzo vozio.,Vratio se u svoj auto.,Čekao sam sa svjetlima koje su treptali iza mene.,Nadao sam se da će mi samo dati upozorenje.,Uživao sam u razgovoru s časnikom.,1
1473,Melissa je umorna od pokušaja da njen sin svaki dan u školu.,Uvijek je kasnio.,Melissa je pitala majku za savjet.,Odlučila je isprobati jedan od majčinih prijedloga.,Melissina majka je predložila da njenog sina odvede ranije u krevet.,Melissina majka je predložila da njenog sina odvede kasnije u krevet.,1
1474,Mark je bio profesionalni hrvač.,Pripremao se za veliku borbu.,"Bio je nervozan, ali je vježbao dosadno.","U noći borbe, on je pobijedio sve runde.",Mark nije dobro prošao i osjećao se poraženim.,Mark je postao slavan i zaradio puno novca.,2
1475,Rex je oduvijek želio posjetiti Argentinu.,Štedje novac za veliki put.,Napokon je rezervirao let za Argentinu.,Jede ukusnu hranu i pije razne vrste vina.,Rex uživa.,Rex se zaklinje da se nikada neće vratiti u Argentinu.,1
1476,Ken je stvarno želio svirati orgulje.,Jednog dana je vidio jednog na dvorišnoj rasprodaji.,Svratio je do kuće i pregovarao o cijeni.,Ken je zatim ukrcao orgulj u svoj kamion.,Odnio je orgulj kući i naučio ga lijepo svirati.,Zatim ga je odveo na prazno polje i zapalio ga.,1
1477,Jay i Bella su voljeli akvarij.,Imali su sve što im je potrebno za novi spremnik osim nekih biljaka.,Postavili su spremnik i naručili neke biljke sa web stranice.,Trebale su nam dvije sedmice da dođu biljke.,Kupili su ribu.,Nikada nisu koristili spremnik.,1
1478,May je pozvala prijatelje na piknik u park.,"Kad je stigla, shvatila je da je zaboravila led!",Sad ni jedno piće neće biti hladno!,"Srećom, njezini prijatelji su imali smisla za humor.",Napunili su čaše ledom.,"Imali su divan piknik, unatoč toplim pićima.",2
1479,Sandra je oduvijek željela kućnu kornjaču.,Rekla je roditeljima da će ona biti odgovorna za to.,U početku se roditelji nisu složili.,Sandra je konačno uvjerila svoje roditelje da bi trebala kupiti kornjaču.,Voljela je svoju novu kornjaču.,Sandra je bila uznemirena što joj roditelji nisu htjeli kupiti kornjaču.,1
1480,Grupa djece igrala je kuglice jedno popodne.,Ili su barem pokušali.,Bilo je puno svađe.,Na kraju su odustali i igrali nešto drugo.,Djeca su odlučila da se igraju skrivanja.,Djeca su odlučila igrati kuglice.,1
1481,Francisco je bio uzbuđen što će jednog dana postati računovođa.,Znao je da će morati puno raditi da bi ostvario taj san.,Studirao je računovodstvo na lokalnom sveučilištu.,Prošao je sve ispite!,Francisco je postao računovođa.,Francisco je postao vodoinstalater.,1
1482,Jessica je htjela hraniti ptice bez kupovine hranitelja.,Sakupila je hrpu borovih šipki ispod stabala.,Na svaku je bila pričvršćena vrpca.,Ona je valjao borovnice u kikiriki maslacu i ptičje sjeme.,Objesila je borove šipke sa stabala i čekala ptice.,Onda je bacila borove šljive u smeće.,1
1483,Prošlog petka ručao sam sa svojom nećakinjom.,Otišli smo u restoran koji je imao tema džungle.,Moja nećakinja je bila uzbuđena jer je restoran bio tako cool.,Pojeli smo obroke i podijelili desert.,Ovo će biti naš novi omiljeni restoran.,Restoran je bio previše hladan.,1
1484,Betsy se jedne noći kasno vratila kući i željela je nešto jednostavno za jesti.,Primijetila je da ima špagete i umak u kući.,Brzo kuha i jede špagete.,"Nakon jela, zaspi na kauču.",Bila je puna i sretna.,Betsy voli cheeseburgere.,1
1485,Han i Leia su se jednom borili u velikoj bitci.,Lein brat se također borio s njima.,Svi su bili heroji.,"Mnogo godina kasnije, Han i Leia su imali dijete.",Nisu imali djece.,Njihovo dijete im je ličilo.,2
1486,Gina nije trebala koristiti svoj telefon u pritvoru.,"Dakle, kada je ispustila telefon je znala da je to nevolja.",Učitelj je držao telefon i buljio u nju.,Gina se pretvarala da to nije njen telefon.,Ginin učitelj joj je rekao da može koristiti svoj telefon.,Ginin učitelj nije bio prevareni na sve i dao joj više kazne.,2
1487,Jednog dana je Jill imala problema sa disanjem.,Otišla je kod doktora i otkrila da ima anksioznost.,Počela je meditirati.,Njezina je anksioznost sada pod kontrolom.,Jill je bila sretna što je otišla kod doktora.,Jill je prestala meditirati.,1
1488,Jan je morala pokupiti kćer nakon nastave.,"U žurbi, odvezla se u školu u suknjiću i papučama.","Jan je čekala u autu na svoju kćer, koja se nije pojavila.","Zabrinuta, Jan je otišla do vrata razreda tražiti svoju kćer.",Onda je shvatila da je subota.,I vidjela najvećeg medvjeda kojeg je ikad vidjela.,1
1489,Sara je bila plesačica.,Vježbala je za svoj recital.,"Kad je krenula na pointe, čula je glasno pucanje.",Sarah je slomila palac.,Sara je plakala od boli.,Sara se histerično nasmijala.,1
1490,Pat svaki dan vozi autobus iz New Yorka u New Jersey na posao.,Ne voli putovanje.,"Godine prolaze, a Pat je sada star.",Shvatio je da se trebao preseliti u New Jersey prije mnogo godina.,Pat misli na svo vrijeme koje je potrošio na putovanje.,Pat također misli da je trebao uzeti posao u Connecticutu.,1
1491,Todd je igrao hokej.,Večeras je bila velika utakmica.,Svi njegovi prijatelji bi bili tamo.,Bio je nervozan.,"Toddovi su koljena drhtala dok je klizal, jer je bio nervozan.",Todd je nosio glupi kostim na hokej.,1
1492,Joan se stalno budila od svog cimera koji je puštao glazbu.,Žalila se da ima problema sa spavanjem.,Njezina cimerica je obećala da će biti obzirnija.,Njezina cimerica je počela nositi slušalice.,Joan je razočarana u njenog cimera.,Joan je bila zahvalna što joj je cimerka bila tako brižna.,2
1493,Čovjek po imenu Pete je otišao s posla.,"Nakon posla, odvezao se u teretanu.",Otišao je u teretanu i našao aparat za vježbanje.,"Dok je vježbao, Pete se znojio.",Tuširao se nakon što je završio vježbanje.,Pete je otišao na stadion.,1
1494,Clare je htjela ići u šetnju.,Izašla je van i obišla blok.,Ali sunce je počelo izlaziti.,I Clare je počela osjećati vruće.,Skinula je jaknu da se ohladi.,Clare je željela da je donijela toplu jaknu.,1
1495,Nina je trebala novac za haljinu za matursku večer.,Odlučila je da dostavlja novine kako bi zaradila novac.,Vozila se biciklom i dijelila novine.,"Nakon tjedan dana, došlo je vrijeme da joj se plati.",Nina je kupila novi bicikl sa svojim zaradom.,Zaradila je dovoljno da kupi haljinu.,2
1496,Gina i njena prijateljica Tami su šetali po igralištu.,Pričali su pet minuta.,Sada su bili izvan stvar razgovarati.,"Gina je razbila mozak, ali nije mogla naći ništa za reći.","Tami je željela da Gina začepi, ali je samo nastavila pričati.",Samo su hodali udobno u tišini neko vrijeme.,2
1497,Harry je bio posebno talentiran za popravak računala.,Njegova majka ga je pozvala da joj popravi kompjuter.,Nije mogao shvatiti što nije u redu s njim.,Konačno je shvatio problem.,Harry je brzo riješio problem za svoju majku.,Harry je odlučio da ne pomogne i otišao.,1
1498,U zadnje vrijeme sam primjetio da ljudi prevare dobre prosvjednike.,Upravo danas sam ih gledao kako varaju tražitelja kojeg sam počeo voljeti.,Nakon razmišljanja o tome što učiniti odlučio sam poslati e-mail.,Tražitelj je bio vrlo odgovoran i odlučio je razgovarati sa mnom.,Volim pomagati drugima.,Ne uživam u pomaganju ljudima.,1
1499,Stacy je kupila vreću čipsa.,Odvela ih je u park da jedu nešto.,Njen prijatelj Kevin je također bio u parku.,Stacey je podijelila čipse s Kevinom.,Kevin je bio jako ljut na Stacy.,Kevin je zahvalio Stacy i uživali su u parku.,2
1500,Dana majka je došla u posjetu na tjedan dana.,Dana suprug Glenn misli da joj je majka pokušava ga otrovati.,Za vrijeme doručka Glennova želudac počinje da se grči.,Glen se ogorčio.,"Međutim, ispada da je to samo plin.","Međutim, Glen zagrli svoju svekrvu.",1
