,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1287,Emma rada maľovala.,Na narodeniny svojej priateľky jej dala obraz.,Ďalšia osoba videla obraz v dome jej priateľky.,"Zavolala Emme a požiadala ju, aby vytvorila obrazy pre jej reštauráciu.",Emma už nikdy nemala maľovať v reštaurácii.,"Emma bola šťastná, že má nové publikum pre svoju prácu.",2
1288,Tom sa rád pozrel na staré autá.,Na narodeniny mu jeho rodina kúpila lístky do múzea klasických áut.,"Tom si myslel, že je to skvelý darček.",Jeho rodina ho sprevádzala do múzea.,Tom miloval svoj čas v múzeu.,"Tom povedal svojim rodičom, že ich nenávidí.",1
1289,Johnny sa prechádza po schodoch v jeho dome.,Teraz má Johnny poranené koleno.,Jeho mama ho utešuje.,Nakoniec sa Johnny cíti lepšie.,Johnny plače hodinu.,Johnny je odteraz opatrnejší na schodoch.,2
1290,Mike je zaneprázdnený muž.,Často jedáva rýchle občerstvenie na raňajky.,Mike si chcel vychutnať zdravšie raňajky.,Skúšal recept na ovsenú kašu.,Mike zjedol ovsenú kašu.,"Mike sa hanbil za to, čo urobil.",1
1291,"Môj učiteľ nám ukázal, ako postaviť drevený domček pre vtáky.",Všetci začali experimentovať.,Skúšal som spojiť hranice s klincami.,Nakoniec som si udrel prst kladivom.,"Bol som veľmi šťastný, že som staval drevené domčeky pre vtáky.","Išla som do nemocnice, aby mi opravili prst, ktorý som si zlomila.",2
1292,Josh rád sledoval anime seriály.,"Keď jednu z nich kritizoval, fanúšikovia sa naňho hnevali.","Josh nechápal, prečo nemôžu prijať kritiku.",Josh si svoje názory nechával pre seba.,Josh sa potom rozhodol pozerať anime sám.,Josh si rád pozerá anime s ostatnými.,1
1293,John miluje jedlo na bufete.,"Sú jeho obľúbené, pretože môže jesť toľko, koľko chce.","Bol tam skvelý bufet hneď vedľa jeho bytu, kam chodil.","Zistil, že minulý týždeň zlyhali.","John bol rád, že to ide.","John bol smutný, keď počul tú správu.",2
1294,Jimbo pracuje na tej istej práci už roky.,Vždy si robí prestávku na fajčenie v rovnaký čas.,Tento týždeň majú nového šéfa.,Nový šéf neumožňuje pauzy na fajčenie.,"Jimbo je rád, že jeho šéf neumožňuje fajčiť.","Jimbo sa vkradol do zadnej miestnosti, aby fajčil.",2
1295,Lester bol zamilovaný do Christiny.,On bol fotograf a ona grafická dizajnérka.,Lester trávil všetok svoj voľný čas s Christinou.,"Nakoniec mu povedala, že ho miluje a chce s ním mať deti.",Lester ju požiadal o ruku.,Lester s ňou už nikdy nehovoril.,1
1296,"Rozhodol som sa, že musím dokončiť nedeľnú krížovku.","Vypol som si počítač, aby som neklamal.","Vypol som telku, aby som nebol rozptýlený.",Otvoril som časopis do sekcie voľný čas.,Čítal som fascinujúci článok.,Dokončil som celú krížovku za hodinu.,2
1297,"Rozmýšľal som, že si kúpim novú čiapku na hlavu.",Po prezeraní obrázkov som si jednu vybrala.,Tento klobúk bude úžasný!,Rýchlo som šiel do obchodu kúpiť klobúk.,"Žiaľ, som z toho vyzeral ako zemiak.",Košeľa mi sedela perfektne.,1
1298,Julia pečie koláč.,"Keď sa ochladilo, bola pripravená ho zamrznúť.",Pokryla ho ružovou glazurou.,"Potom, urobila malé kvete.","Koláč vyzeral zle, pretože sa do neho nepracovala.","Keď skončila, jej torta vyzerala veľmi chutne.",2
1299,Whit má psa.,Stále spí.,Nepí ako normálny pes.,Chrápe ako človek.,Biela nie.,Whit nevie spať.,2
1300,Amy prišla domov z tréningu volejbalu a posadila sa na gauč.,Jej matka vošla a zaňho zadýchla.,"Povedala Amy, že sa potrebuje osprchovať, pretože sa potí.","Hádali sa, pretože Amy si myslela, že to nie je nič vážne.",Amy odišla na tréning volejbalu.,Amy to vzdala a dala si sprchu.,2
1301,Dnes bol deň Pinwheels for Peace.,Moja učiteľka vzala triedu smerom k prednej časti školy.,Každý si pri zastávke položil kolieska.,"Keď sme sa pozreli na kolesá z diaľky, otáčali sa.","Učiteľ nám povedal, aby sme sa vrátili a odstránili tie kolieska.",Náš učiteľ urobil fotku kolíkov.,2
1302,Beth čakala svoje prvé dieťa.,Bola doma a upratovala v nedeľu popoludní.,Zrazu jej praskla voda.,Beth mala dva dni pôrod.,Beth porodila krásneho chlapca.,Beth bola počas tých dvoch dní veľmi šťastná.,1
1303,Mia nikdy neochutnala falafel.,"Nemyslela si, že sa jej to bude páčiť.","Jej priatelia ju však presvedčili, aby to skúsila.","Uvedomila si, že je to vynikajúce!","Mia sa zaviazala, že už nikdy nebude jesť.","Miu sa to tak páčilo, že sa rozhodla naučiť sa to robiť.",2
1304,"Nudila som sa, keď moja dcéra išla do škôlky.","Začala som v jej škole učovať ako náhradníčka, keď bola učiteľka chorá.","Začala som sa zaujímať, prečo sa niektoré deti ťažšie učia.","To ma viedlo k tomu, že som sa zúčastnil niekoľkých kurzov špeciálnej výchovy.",Začal som učiť špeciálnu výchovu.,"Rozhodol som sa, že už nikdy nebudem učiť.",1
1305,Gary si vždy priniesol obed do práce.,Dnes Gary nemohol nájsť svoju krabicu na obed.,"Myslel si, že si niečo kúpi z automatu v práci.","Keď si Gary zobral obed, zistil, že stroj je pokazený.",Gary si potom niečo kúpil z pracovného automatu.,Gary bol veľmi rozrušený a hladný.,2
1306,Jake sa snažil zaspať.,Zajtra mal dôležitý test.,Celú noc sa točil v posteli.,Skúšal vypiť veľký pohár teplého mlieka.,"Jake zaspal po tom, ako vypil mlieko.","Jake potom vypil šálku kávy, aby zostal hore.",1
1307,Raz som sa prechádzal parkom.,"Všimol som si muža, ktorý sedel sám.",Prišiel som k nemu a spýtal sa ho ako sa má.,"Povedal mi, že je veľmi chorý a smutný.","Počúvala som ho a povedala mu, že dúfam, že sa cíti lepšie.",Rozhodol som sa počúvať svoj iPod.,1
1308,Joe sa zaujímal o Einsteinovu všeobecnú teóriu relativity.,Pozeral niekoľko dokumentárnych filmov o Einsteinovi.,Potom si prečítala knihu o Teórii Relativity.,Joe sa naučil veľa o Einsteinových vedeckých úspechoch.,"Nemohol sa dočkať, kým začne jeho predškolská hodina fyziky.",Joe si cvičil kopanie a bol prijatý do futbalového tímu.,1
1309,Bonnie potrebovala novú prácu.,Prehľadávala v novinách sekciu zamestnanosti.,Našla miesto ako pestúnka.,"Zavolala na uvedené číslo, aby si dohodla pohovor.","Bonnie volala, že nechce rozhovor.",Bonnie nakoniec dostala prácu.,2
1310,Amy sa hrávala na dvore s priateľmi.,"Zrazu videla, ako sa jej cez ruku preplazí malý had!","Kričala a ušla, ale skôr, než jej had uhryzol ruku!",Amy bola vydesená a hneď zavolala sanitku.,"Sanitka ju vzala do márnice, aby zomrela.",Sanitárka jej ošetrila hadí bicykel.,2
1311,"Jerry povedal všetkým svojim priateľom, že beží maratón.",Niekto z nich ho sponzoroval.,Nikdy sa na to nepripravil.,"V deň, keď sa to stalo, sa zbláznil.","Jerry sa pokúsil bežať maraton, ale rýchlo sa zrútil.",Jerry vyhral maratón.,1
1312,Dave miloval vonku.,Jedného dňa sa rozhodol ísť na túru.,"Keď kráčal po chodníku, počul šískajúci zvuk.",Vpravo od neho na zemi bol štrkáč!,Dave pomaly ustúpil.,Dave fotil vysoké stromy.,1
1313,Logan vždy miloval byť vonku.,"Jedného dňa, keď sa Logan hral vonku so psom, bol píchnutý včelou.",Plačal z bolesti a bežal domov.,"Loganova matka dala ľad na bodnutie, kým sa to necítilo lepšie.",Potom sa vrátil von hrať sa s psom.,Už sa nikdy nepribližoval k motýľom.,1
1314,Skipove známky v škole sa zhoršovali a zhoršovali.,"Jeho rodičia uvažovali o tom, že mu dajú lektorku.","Všimli si však, že Skip sa často mrkol.","Uvedomili si, že potrebuje okuliare a nie učiteľa.","Skipovi rodičia sa rozhodli, že mu nedávajú okuliare.",Skip má okuliare a zlepšil sa v triede.,2
1315,Raeho rodina sa posadila na nedeľný obed.,Raeho brat náhodou prelil svoj drink.,Raeho nevlastný otec kričal a hodil svoj tanier cez miestnosť.,Rae sledovala ako sa doska rozpadá na milión kúskov.,Rae šla po metlu.,"Rae sa opýtal svojho brata, ako sa volá jeho inštalatér.",1
1316,Gina a jej priateľka Lisa počúvali v garáži hudbu.,"Gina dúfala, že jej priatelia sa k nim pripoja.","Volala im, ale nikto neodpovedal.","Dievčatá sa rozhodli tancovať, aby sa zbavili nudy.",Aj tak sa všetci dobre bavili.,"Gina a jej priatelia vypnuli hudbu, pretože bola nudná.",1
1317,Deti boli veľmi nadšené z Vianoc.,Boli dobré celý rok.,Poslali list Santovi.,Santa odpovedal poštou.,Tie listy rámujú a uchovávajú ich roky.,"V liste sa uvádza, že žiadne dary nedostanú.",1
1318,Cítil som sa zle.,Zvolila som si stretnutie s lekárom.,Bola som u doktora.,Urobil nejaké testy.,"Zistila som, že mám chrípku.","Povedal som doktorovi, že nepotrebujem jeho služby.",1
1319,Christianova škola začala s futbalovými skúškami.,"Christian sa rozhodol, že sa bude skúšať v tíme.",Cvičil každý deň.,Skúšal sa dostať do tímu.,Christian nenávidí futbal.,Christian sa dostal do tímu.,2
1320,Tim a Gina nenávidia umývanie riadu.,"Každý z nich sa striedavo vymenoval, ktorý týždeň ich bude robiť.",Minulý týždeň sa Gina nedostala k jej.,Pracovala dlhšie ako zvyčajne.,Gina bola veľmi šťastná.,"Tim umyl riady pre Ginu, aby bol láskavý.",2
1321,Timmy požiadal svoju matku o domáceho maznáčika.,"Povedala mu, že si nemôže dovoliť kúpiť mu ho.","Timmy bol smutný, ale pochopil, čo mu povedala matka.",Na druhý deň Timmy našiel v potoku korytnačku.,"Timmy sa spýtal svojej mamy, či by si ho mohol nechať ako domáce zviera.",Timmyho rodina mala korytnačie polievku.,1
1322,Jen priniesla svojho mačka Leeho k veterinárovi na prehliadku.,"Veterinár, doktor Mike, našiel na Leeho tri blchy.",Doktor Mike navrhol Jenu nasýtenie s blchami.,"Jen odmietla, pretože nechcela, aby bol Lee namočený do chemikálií.","Jen si všimla, že Leeho problém s blchami sa rýchlo zhoršil.",Veterinár navrhol lepidlo proti blechom pre Jeninho nemského ovčiaka.,1
1323,"Mish dostala správu, že môže odísť.",Rýchlo behla k autu s kľúčmi v ruke.,"Vedela, že má málo času, tak išla rýchlo.","Keď prišla na stanicu, pozrela sa na hodinky.","Mala dosť času, aby stihla vlak.",Otočila sa a odviezla domov.,1
1324,Gina hľadala svoj telefón v otcovom aute.,"Bola si istá, že tam bude.","Ale po všetkom, čo sa snažila zistiť, ju nenašla.",Bežala do domu a vzala baterku.,Gina našla svoj telefón.,Gina šla spať.,1
1325,Sarah mala stretnutie na pracovný pohovor.,Obliekla si svoj najlepší oblek a vyrazila na pohovor.,"Keď sedela na pohovore, Sarah si všimla, že jej ponožky sú pretekané.","Bola tak sústredená na chybu, že len mumlala jej odpovede.",Kvôli jej odpovediam Sarah nedostal prácu.,Sarah dostala prácu a bola chválená za svoj jasný hlas.,1
1326,Linda a jej priateľ boli hladní.,Chcela jesť tacos.,Chcel jesť ryby.,"Obaja sa cítili mocní a nemohli sa rozhodnúť, čo majú jesť.",Linda a jej priateľ skončili ako obaja.,Linda a jej priateľ nechceli jesť.,1
1327,"Morris si kúpi skateboard, aby bol aktívny.",Priniesol skateboard do parku na skateboarding.,"Všimol si, že je oveľa starší ako ostatní ľudia.","No vítajú ho a zdá sa, že mu nevadí, že je starý.",Morris bol každý deň šikanovaný v skateparku.,Mladší korčuľári naučili Morrisa veľa trikov.,2
1328,Ron rád pil veľa piva.,Jeho otec aj matka boli obaja alkoholikovia.,"Ron sa rozhodol, že bude najlepšie, ak už nebude piť.",Nakoniec po šiestich mesiacoch skončil.,"Ron bol hrdý na rozhodnutie, ktoré urobil.",Ron však stále chodil s priateľmi na pitie.,1
1329,Jane chcela dlhé vlasy.,Takže ju nechala rásť mesiace a mesiace.,Ale bolo ťažké sa o ňu postarať.,"A keď bolo leto, dlhé vlasy ju robili príliš horúcou.","Jane sa rozhodla, že si na leto ostrihá vlasy.",Jane milovala svoje dlhé vlasy a nechala si ich ešte dlhšie.,1
1330,Alex sa zobudil na jasné slnko.,Pozrela sa na budík.,"Uvedomila si, že musela prespať!",Alex vyskočil z postele.,Neskoro prišla do školy.,Spadla späť.,1
1331,Obedoval som s priateľmi na novom mieste.,Požiadal som o kolu.,"Povedali mi, že majú len produkty Pepsi.","Spýtali sa ma, či mi to nevadí.","Povedal som, že to je v poriadku.",Opäť som požiadal o kolu.,1
1332,Carl bol na Floride a užíval si deň vo svojom dome.,Pozeral telku a zrazu sa objavil poplach.,Upozornenie varuje obyvateľov pred možnou cunami.,Carl sa vyľakal a začal evakuovať.,Carl sa dostal do úkrytu pred príchodom búrky.,Zmenil názor a vrátil sa k sledovaniu televízie.,1
1333,"Ráno sme sa zobudili a počuli sme, že pada sneh.","Sme nadšení, že škola je zrušená.",Všetci sa šli hrať do snehu.,Postavili sme snehuliaka a použili mrkvu na nos.,Mali sme nudný deň.,"Našli sme kamene, ktoré by sme použili na jeho oči a ústa.",2
1334,Joeovu záhradu navštevovala veverička.,Dostalo sa to pár stôp od Joea a potom to utieklo.,"Joe sa snažil, aby mu vzala arašid z ruky.",Jedného dňa to veverička konečne urobila.,Joe bol veľmi frustrovaný.,Joe bol šťastný.,2
1335,Arnold si kúpil novú televíziu.,Zaplatil hotovosťou.,Po pár týždňoch to prestalo fungovať.,"Chcel ju vrátiť, ale stratil potvrdenie.",Arnoldovi nebolo dovolené vrátiť televízor.,Arnold si nechal a miloval svoju televíziu.,1
1336,Eric mal sotva deň viac ako 21.,Ale už mal problém s pitím.,Eric sa zobudil a vykrikoval do najbližšieho baru.,Vstúpil do auta a v polovici spánku sa vydal na miesto.,Čoskoro bol opitý a omdlel v bare.,"Eric si naozaj užil túto novú bowlingovú ulicu, uvedomil si to.",1
1337,"Ellie tancovala v novom klube, ako len mohla.","Zrazu si uvedomila, že cíti nezvyčajný vánok.",Šev jej nohavíc sa roztrhol.,Rýchlo sa stiahla z tanečného parketu.,Ellie pokračovala v tanci.,Ellie musela rýchlo nájsť nové nohavice.,2
1338,"Keď som bol minule doma z práce, praskla mi pneumatika.",Bolo daždivé a chladno.,"Mohol som zavolať odťahovacej spoločnosti, ale rozhodol som sa to neurobiť.",Namiesto toho som vymenil pneumatiku sám.,"Bol som mizerný, ale ušetril som veľa.","Bola som nešťastná, že sa bavil.",1
1339,Moje topánky boli nepríjemne tuhé.,Šla som si kúpiť nové topánky.,Snažil som sa ich v čase rozbiť.,Stále mi vyzerali príliš tuhé.,Z topánok mi vznikli pľuzgiere.,"S radosťou som hrala tenis v mojich nových, nepohodlných topánkach.",1
1340,Marcus práve začal svoju prvú lekciu lietania.,Učil sa lietať malými lietadlami.,"Bol nervózny, keď lietadlo vzlietlo.",Jeho inštruktor mu pomohol vzlietnuť z letiska.,Marcus sa rozhodol naučiť lietať lietadlami.,"Marcus sa uvoľnil, keď boli vo vzduchu.",2
1341,Larry sa rozhodol pomôcť svojim priateľom pripraviť sa na párty.,Musí priniesť šalát na párty.,"Larry na šalát nakrája rajčiny, šalát a iné zeleniny.","Keď je hotová, cíti sa skvele.","Larry bol šťastný, že mohol prispieť k párty.",Larry sa rozhodol zostať doma z tej párty.,1
1342,Sarah nikdy predtým nebola na lodi.,Dnes ju mama vzala na prístav na jej prvú plavbu loďou.,Sarah bola veľmi nadšená.,"Vstúpila na loď a počula, ako motor vrčí.",Bola to dlhá cesta autom.,Milovala každú minútu.,2
1343,Neil chcel vidieť historické miesto na svojej ceste do Londýna.,Prešiel autobusom do starého väzenia.,Volali ju Tower of London.,Neil sa dozvedel o histórii tejto pôsobivej veže.,Mal nudný deň.,Bol fascinovaný.,2
1344,Kúpil som záložný disk pre iPhone mojej ženy.,Na jej telefóne sa jej dochádzal priestor.,Má 1200 fotiek na svojom telefóne.,"Snažil som sa zálohovať jej fotky na disk, ale zlyhal som.",Moja žena pripravila večeru.,Bolo tam príliš veľa fotiek na nahranie.,2
1345,Dougova žena bola na neho naštvaná.,"Ako spôsob, ako sa jej ospravedlniť, sa rozhodol kúpiť jej novú batériu.","Zmenil ju a uistil sa, že jej auto funguje správne.",Oceňovala to gesto.,Dougova žena ho pobozkala.,Dougova žena bola nahnevaná.,1
1346,Grace vždy milovala hrať triky na učiteľku.,Jej obľúbeným trikom bolo schovať všetky kriedy pred učiteľkou.,"Jedného dňa, keď Grace ukrývala kriedu, učiteľka ju chytila.",Bola suspendovaná na dve týždne.,Grace nepremeškala ani deň v škole.,Grace sa rozhodla prestať v škole robiť triky.,2
1347,Janeina matka urobila veľmi dobrý jablkový koláč.,"Jane vždy chcela ten recept, ale jej matka mu ho nedala.",Jedného Vianoc sa jej opýtala na recept.,"Janeina matka sa rozhodla, že jej dá recept.","Jane bola vďačná, že má ten recept.",Jane nemala rada pečenie.,1
1348,Mark otvoril zadné dvere reštaurácie a vyšiel von.,Bol čas vyniesť odpadky.,"Na polceste k smetisku videl veľa vtákov, ktoré sa kŕmili odpadkami.","Už predtým mal hlad, takže vedel, že všetko musí jesť.",Mark nenávidel zvieratá.,Cítil sa zle pre vtáky.,2
1349,Včera večer sme si chceli objednať pizzu.,Polovica z nás chcela pepperoni.,Druhá polovica chcela klobásu.,Rozhodol som sa.,Objednali sme si pizzu s samostatným prídavkom na každú polovicu.,"Navrhol som, aby sme si vybrali iný film.",1
1350,Simon si všimol kamión pred susedným domom.,"Rodina, ktorá sa nasťahovala, mala dospievajúcu dcéru a Simon bol do nej zamilovaný.",Nabral odvahu a prišiel sa predstaviť.,"Bola plachá, ale priateľská a dostatočne vnímavá, aby ho povzbudila.",Bol s ňou celý deň.,Kričal na ňu a odišiel domov.,1
