,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1381,Todd hakuwa mwangalifu na vifaa vyake vya umeme.,Aliunganisha toaster ya zamani kwa kamba iliyokauka.,"Alipokuwa nje ya chumba hicho, alisikia harufu ya sauti ya ajabu.",Toaster ilikuwa imewaka moto!,Alitumia kizima-moto kuokoa siku.,Todd alikuwa na toast nzuri.,1
1382,Beth alikuwa akifanya mchuzi wa viazi kutoka mwanzo.,Baada ya kupika viazi ilikuwa wakati wa kuzichoma.,"Mama yake hakuwa na mashine ya kupikia chakula, Beth alilazimika kupika kwa mkono.",Ilikuwa kazi ngumu ambayo ilichukua saa nyingi.,Beth alijitoa kabisa kutengeneza mchuzi mzuri wa viazi.,Beth alikuwa mpishi mvivu.,1
1383,Mara nyingi John na Sue walibusiana shuleni wakati wa vipindi vya masomo.,Waliambiwa wasifanye hivyo lakini walifanya hivyo.,Siku moja mwalimu mkuu aliwapata wakibusiana.,Wote wawili walisimamishwa kazi kwa juma moja.,Wazazi wao waliandaa pamoja karamu kubwa ya kusherehekea.,Wote wawili walijifunza somo lao na hawakubusu tena shuleni.,2
1384,Biff alitaka kutazama filamu ya nchi za Magharibi.,Biff pia alitaka kutazama sinema katika majumba ya sinema.,Wafilamu wa magharibi walikuwa wamepoteza kibali cha umma na hakuna aliyeonyesha.,Biff aliamua kuonyesha filamu ya magharibi yenye kupendwa sana.,Alifurahia kutazama filamu za magharibi.,Biff alichukia sinema za magharibi.,1
1385,"Baada ya kushuka kwenye basi, nilitembea hadi mbele ya shule.",Nilifurahi kuwaona tena baadhi ya rafiki zangu.,"Nilipoingia katika kipindi cha kwanza, ilikuwa ya kawaida sana.",Mwalimu huyo alionekana kuwa mwenye fadhili sana.,Nilikuwa na furaha na utulivu.,Nilianza kupatwa na hofu.,1
1386,Mbwa wa Ashley ana chawa na anajikwaruza.,Ashley alihangaika sana kwamba yeye pia angepata kiroboto.,Alienda dukani na kuweka shampoo ya kutu na chawa.,Kisha Ashley akaenda nyumbani na kumsafisha mbwa wake.,Mbwa wa Ashley alikuwa amejaa fleas hai.,Ashley aliua wadudu wote.,2
1387,Niliishi South End ya Boston kuanzia 1968 hadi 1981.,Ilikuwa sehemu ya mji iliyokuwa imeharibika.,"Nilinunua vitabu vingi huko, kwa kuwa viligharimu senti kumi tu.",Nilizuru tena duka hilo mwaka wa 1991.,Mimi huchukia spaghetti.,Ilikuwa tofauti sana.,2
1388,Binti yangu alikuwa akiomba apewe mnyama wa kufugwa.,Siku yake ya kuzaliwa ilikuwa ikikaribia.,Nilitembelea duka la wanyama ili kufanya utafiti.,Wafanyakazi walinisaidia kufanya uamuzi.,Walinisaidia kutambua kwamba nilipaswa kukata nywele zangu fupi.,Nilimnunulia mbwa.,2
1389,Kaylee sikuzote alitaka mtoto wa mbwa.,Siku ya kuzaliwa kwake wazazi wake walimpeleka shambani.,Kulikuwa na mbwa wengi wa Beagle huko.,Wazazi wake walimwambia aweze kuchagua mbwa mchanga kwa ajili ya siku yake ya kuzaliwa.,Kaylee alifurahi sana!,Kaylee alivunjika moyo sana.,1
1390,Neil alikuwa akisafiri Ulaya.,Alikuwa tu amefika Dover.,Alifurahia jinsi watu walivyokuwa wenye urafiki!,Pia alipenda chakula chao kitamu.,Neil alikuwa na huzuni sana.,Neil alikuwa na wakati mzuri.,2
1391,Alice alitaka kwenda shule ili awe daktari wa mifugo.,Alijitahidi sana katika shule ya sekondari ili apate maksi nzuri.,Hata alijitolea katika bustani ya wanyama ya mahali hapo ili kujaza habari za maisha yake.,"Wakati ulipofika, aliomba kujiunga na shule mbalimbali.",Alilia kwa shangwe alipopokea barua yake ya kwanza ya kukubaliwa.,Hatimaye aliamua kuwa mtaalamu wa jiolojia.,1
1392,Laptop yangu haikutaka kufanya kazi.,"Kwa sababu fulani, iliacha kuwasha.",Nilijaribu njia mbalimbali za kurekebisha jambo hilo.,Hatimaye nilipata chaja mpya kwenye Intaneti.,Sasa huja kila wakati.,Ndiyo sababu mimi hucheza mpira wa frizbi nje tu.,1
1393,Profesa wangu wa maabara alikuwa akieleza maabara ya leo.,Alituambia tusije tukamimina maji na kisha kutumia asidi.,"Nilipokuwa nikitazama maandishi yangu, sikuwa nikisikiliza.","Jaribio lilipoanza, nilimwaga maji kabla ya asidi katika mrija.",Profesa wangu alihuzunika sana.,Profesa wangu alinipongeza.,1
1394,Jack alipenda kusafiri na rafiki zake wakati wa mwisho-juma.,Mara nyingi walipenda kwenda kwenye milima ili kuteleza.,Jack alidai kwamba mwisho-juma huu ungekuwa na hali ya hewa ya kuteleza ski.,Aliwaambia marafiki wake waende naye hadi kwenye kituo hicho.,Walipanga gari na kufurahia sana kuteleza kwenye theluji.,Aliamua kwamba hataki kwenda kuteleza kwenye theluji.,1
1395,Brad alikuwa mgonjwa kwa sababu ya homa!,Alitaka kwenda nje kucheza!,Alikuwa dhaifu sana asiweze kusonga.,Mama yake alimpa supu na dawa.,Mama ya Brad alikuwa mwenye kujali sana.,Mama ya Brad hakuwa na hisia.,1
1396,Barry alikuwa na dola elfu moja tu katika akaunti yake ya benki.,Alihitaji kupata kazi.,Alitumia miezi mitatu kutafuta.,"Hatimaye, pesa zake ziliisha.",Ilibidi aende kwenye makao ya watu wasio na makao.,"Kwa njia fulani, maelfu ya dola yalitokea katika akaunti yake ya benki.",1
1397,Michael anapenda kwenda ufuoni lakini ana tatizo la kuogelea.,Wakati wa safari ya pwani rafiki zake walimkabili.,Walimwambia aende kwenye maji ya kina kirefu na akafanya hivyo.,Michael alichoka alipokuwa nje na akaanza kupiga kelele ili apate msaada.,Aliogelea mbali zaidi hata marafiki zake walimkaza pia.,Marafiki wake walimsaidia kurudi ufuoni.,2
1398,Juan alitaka kutengeneza tacos kwa ajili ya familia yake usiku wa leo.,Alienda dukani na kununua viungo.,Alipokuwa akipika chakula cha jioni alitambua kwamba alikuwa amesahau tortilla!,Alitaka kurudi dukani lakini lilikuwa limefungwa.,Mama ya Juan alimwonyesha jinsi ya kutengeneza mchuzi wa taco badala yake.,Juan alirudi dukani.,1
1399,Lena alikuwa mgonjwa.,Lena alihuzunika kwa sababu hakutaka kuwaona marafiki wake shuleni.,Kwa hiyo alichukua vitamini zake.,Alipona haraka,Lena alienda shuleni ili tu kujua kwamba rafiki zake walikuwa wagonjwa.,Lena alijifanya kuwa mgonjwa ili aweze kuwaepuka marafiki wake.,1
1400,Jim alikuwa akipapasa-papasa zaidi ya kawaida.,Mke wake alihangaika kwa sababu walianza kunuka vibaya sana.,Alitaka sana aende kumwona daktari.,Daktari wa Jim alimwambia kwamba anaugua ugonjwa wa kutopokea laktosi.,Mke wa Jim aliamua kwamba anapaswa kula vyakula vyenye maziwa mengi.,Mke wa Jim alifurahi kupata chanzo cha tatizo hilo.,2
1401,Tim alinunua taa mpya leo.,Alienda nyumbani kuanzisha.,Tim alifungua sanduku hilo na kufuata maagizo.,Alitengeneza taa hiyo kwa muda wa dakika tano.,Tim alifurahi kwamba taa hiyo ilikuwa rahisi sana kuanzisha.,Kisha Tim alitupa taa hiyo.,1
1402,Sandy alikuwa amechukua ngoma kwa miaka kumi.,Alikuwa karibu kuhitimu na alitaka kujaribu timu ya kucheza dansi.,Aliendelea kufanya mazoezi.,"Siku ya majaribio, alivunja kidole chake cha mguu.",Hakuweza kushiriki katika jaribio kwa sababu ya jeraha.,Alifanya vizuri sana katika majaribio.,1
1403,Gina na rafiki yake Tami walikuwa wakitembea kuelekea darasani.,Huko nyuma katika ukumbi Gina aliweza kumwona yule mdhalimu aliyekuwa amemkwaza.,Gina alijaribu kudumisha utulivu wake.,Alivuta pumzi kwa kina na kutabasamu.,Tami alimtesa Gina mpaka Gina akaanza kulia.,"Tami alimwambia yule mdhalimu aondoke, naye alionekana kuwa na hofu.",2
1404,Morgan alipenda chai.,Alinunua kikombe cha kusafiri ili alete chai shuleni.,Alikunywa chai yake yote akienda shuleni.,"Kwa hiyo, alipofika shuleni, alihitaji kujaza maji ya moto zaidi.",Morgan alifurahi kwamba alikumbuka kuleta mifuko ya chai ya ziada.,Morgan alifurahi kwamba maji ya moto yalikuwa na ladha ya kahawa.,1
1405,Beth alianza kukusanya wanasesere.,Alinunua wanasesere kupitia Intaneti na katika maduka ya vitu vya kale.,Muda si muda nyumba ya Beth ikajaa wanasesere.,"Rafiki alipokuja kututembelea, hakukuwa na nafasi ya kuzungumza nyumbani.",Alipenda keki.,Walilazimika kuhamisha wanasesere ili wakae.,2
1406,Jim alikuwa katika mbio za magari ya kukokotwa.,Alibuni gari lake la go-kart yeye mwenyewe.,"Alipokuwa akishindana, tairi zake zilianguka.",Hakujua la kufanya.,Alimaliza katika nafasi ya kwanza.,Hakuwa na uwezo wa kumaliza mbio.,2
1407,Bob alikuwa mwenye uchangamfu na fadhili kwa mke wake.,Alitaka kumpa zawadi ya pekee sana kwa ajili ya Siku ya Wapendanao.,Aliwauliza watu wote aliowajua kile alichopaswa kumpa.,"Wote walikuwa na maoni tofauti, na hilo lilimchanganya Bob.",Bob hakuwa tena yuleyule baada ya kupigwa risasi na polisi wa maduka makubwa.,Hatimaye Bob alifuata hisia zake na kuchagua zawadi bora.,2
1408,Ida alikuwa na tiketi za kuhudhuria tamasha la muziki la siku mbili.,Alihuzunika wakati mvua ilipoanza kunyesha siku ya kwanza.,Lakini aliona kwamba wengine hawakuwa na hasira.,"Walicheza tu chini ya mvua, hivyo nikawaiga.",Ida alifurahi kwamba angeweza kucheza dansi kwenye sherehe hiyo.,Ida alifurahi kwamba hakukuwa na mvua.,1
1409,Jeff alikuwa akitembea kuelekea nyumbani ili kuona tu kimbunga kwa mbali.,"Jeff alijua kwamba alikuwa hatarini, kwa hiyo akaenda kwenye nyumba iliyokuwa karibu.",Alipiga kengele ya mlango na kuuliza kama angeweza kukaa hadi kimbunga kiishe.,Mmiliki wa nyumba alimruhusu Jeff aingie.,Walijificha ndani ya bafu huku kimbunga kikipiga juu ya vichwa vyao.,"Tetemeko hilo lilidumu kwa dakika kadhaa, na kusababisha uharibifu mdogo.",1
1410,Charles alifurahi kukutana na mkurugenzi wa kampuni ya rekodi kwenye Facebook.,Charles aliomba kuandika kuhusu msanii wa mtendaji.,"Msimamizi huyo alikubali, maadamu tu habari hiyo ingechapishwa.",Vibe Magazine ilijitolea kuchapisha hadithi hiyo kwa dhana.,Huo ulikuwa mwanzo wa uhusiano wenye matokeo kwa Charles.,Msimamizi huyo alikasirika sana kwa sababu ya jambo lililotukia.,1
1411,Anna alitaka kuoka keki kwa ajili ya siku ya kuzaliwa ya mama yake.,"Alijaribu mara mbili, lakini keki zote mbili zilianguka.",Kisha akapata suluhisho.,Alienda kwenye duka la mkate na kununua keki.,Alikula keki peke yake nyumbani.,Mama yake alifurahia sana keki hiyo.,2
1412,Ron alikuwa ametoka tu kujua kwamba familia yake ilikuwa ikihamia shamba.,Ron alikuwa na wasiwasi.,Hakujua lolote kuhusu wanyama.,"Lakini alipofika kwenye makao mapya, alishangaa.",Ron alipata kwamba alifurahia kuishi katika shamba.,Ron alichukia kuwa katika shamba kwa sababu hakupenda wanyama.,1
1413,Ron ana matatizo ya hasira.,"Alipokuwa akisafiri kwenda dukani, alikasirishwa na mhudumu wa benki aliyekuwa mvivu.","Msimamizi wa benki alikuwa na ujasiri, na alimchochea zaidi.","Ron akamkamata mfanyabiashara kwa shati, na akamvuta juu ya kukabiliana.",Ron alipewa zawadi na duka.,Ron alikamatwa.,2
1414,Mimi na rafiki yangu tuliamua kuanzisha bendi na kucheza kwa ajili ya familia zetu.,Nilikuwa mwimbaji na rafiki yangu alicheza gitaa.,Tulifanya mazoezi katika karakana yangu.,"Hatimaye, tukawa marafiki wazuri.",Tuliacha kucheza pamoja katika bendi.,Tulifanya wonyesho mdogo kwa ajili ya familia zetu mwishoni mwa juma lililofuata.,2
1415,Mvulana mmoja aliyeitwa Jack alikuwa amewaomba wazazi wake wampe mbwa-mkubwa kwa miezi kadhaa.,Baada ya muda wote aliouliza hatimaye walikubali.,Jack alitumia dakika kama 30 kutafuta mbwa mchanga kwenye mtandao.,Alipata moja katika eneo aliloishi.,Jack aliacha wazo la kupata mbwa-mwitu.,Kisha Jack akaonyesha mtoto huyo wa mbwa kwenye Intaneti na kuwaomba wamnunulie.,2
1416,"Jumamosi moja alasiri, Amy alikuwa peke yake katika bustani yake.",Alikuwa akijaribu kucheza mpira wa wavu wakati baba yake alipotoka.,Alijitolea kumsaidia kufanya mazoezi.,Amy alithamini.,Baba ya Amy alimshinda katika mchezo wa mpira wa kikapu.,Walifanya mazoezi pamoja.,2
1417,Jon alipenda kutazama anga la usiku.,Alitumia usiku mwingi akitazama nyota.,Mama yake aliona kwamba alipenda anga la usiku.,Mama yake alimnunulia darubini.,Kisha Jon alichunguza vijidudu kwa kutumia darubini.,Jon alitumia darubini-upeo wake mara nyingi.,2
1418,Jack alienda dukani.,Alihitaji sana kununua mayai.,Aliwatafuta kila mahali lakini hakuwapata!,Alimwuliza mfanyakazi mahali walipokuwa.,Mfanyabiashara huyo alimwambia mahali ambapo nyama-nyama hiyo ilikuwa.,Mfanyabiashara alimwambia atafute mayai.,2
1419,Jimmy alipanda kwenye kaunta huku mama yake akiwa amechanganyikiwa.,Yeye agilely scurried ambapo burner jiko glowed nyekundu.,Jimmy alipiga kelele mkono wake ulipofikia kifaa cha kuwasha.,Mama yake alionekana mara moja na kumchukua mbali na hayo.,Jimmy alicheka.,Jimmy alilia.,2
1420,Billy alizika hazina fulani katika bustani yake ya nyuma.,Alichora ramani ili asiisahau mahali alipoiweka.,Miaka ilipita na familia ya Billy ikahama.,"Miongo kadhaa baadaye, alirudi na kutumia ramani yake kuichimba tena.",Alitupa hazina aliyopata.,Alipata hazina nyingi kutoka utotoni mwake.,2
1421,Mama yangu alinipeleka dukani kununua vyakula.,Aliniruhusu nichague chakula chote.,Nilichagua peremende na vyakula vingi!,"Kisha, akaenda kwenye kassa na kulipa pesa zote.",Sikupenda chochote kati ya vitu ambavyo mama yangu alinunua.,Nilikula peremende nyingi siku hiyo.,2
1422,Mike alikuwa na mbwa aina ya Golden Retriever alipokuwa akikua.,"Sasa kwa kuwa alikuwa na kazi ya kudumu, alihisi kwamba alikuwa tayari kuwa na mbwa pia.",Mike alipata Golden Retriever na kumwita Spot.,Sasa Mike na Spot hutembea katika bustani kila mwisho-juma.,"Mike anampenda sana rafiki yake mwaminifu, Spot.","Mike alifikiri kwamba Spot alikuwa paka wa ajabu, lakini alimpenda.",1
1423,Joe alifutwa kazi.,Alikuwa na huzuni.,Alihitaji pesa za kulipa bili.,Alimwita Grant.,Joe alimkopesha Grant pesa.,Grant alimkopesha Joe pesa.,2
1424,Jimmy alihitaji kujifunza programu kwa ajili ya kazi yake.,Alitumia Intaneti kutafuta somo la kufanya mazoezi.,Alipata tovuti ya kumfundisha kuandika programu.,Kila siku alijitoa kabisa katika kazi hiyo.,"Baada ya muda mrefu, alijifunza kupangia programu vizuri.",Kisha Jimmy akajifunza kupika vizuri kutokana na mafunzo hayo.,1
1425,Rakesh anaamua kwamba angependa kupika kamba-mti kwa ajili ya chakula cha jioni.,Aenda kwenye soko la samaki na kula kamba - mwizi mkubwa.,Rakesh huleta chakula hicho nyumbani na kukichemsha katika maji.,Yeye hula kamba-mti akiwa na siagi na mahindi kwenye makapi.,Mlo ambao Rakesh hakupenda sana ni kamba-mti.,Rakesh alipenda kula kamba-mti.,2
1426,Nilipofika umri wa miaka kumi na sita nilijifunza kuendesha gari.,Mara ya kwanza nilipoingia kwenye gari nilipoteza mwelekeo wa kuendesha breki.,Sikujua jinsi ya kuacha!,Baba yangu alilazimika kuwasha breki ya dharura.,Kisha baba yangu akanipeleka kuchukua leseni yangu.,"Baada ya kosa hilo, nikawa mwangalifu zaidi.",2
1427,Ron aliamka na kutazama nje ya dirisha.,Barabara ilikuwa imefunikwa na theluji yenye kina cha futi 30!,Shule ilifutwa siku hiyo.,Ron alitumia siku nzima akicheza kwenye theluji pamoja na marafiki zake.,Ron alifurahi sana.,Ron alikuwa na huzuni sana kwamba kulikuwa na theluji nyingi sana.,1
1428,Ndugu yangu alipenda peremende.,Alikula mengi.,Aliacha vifuniko kwenye kaunta.,Mama yetu alimkemea kwa sababu ya jambo hilo.,Hakusikiliza mpaka tulipopata chungu wengi wakati mmoja wa masika.,Alimsifu sana.,1
1429,Brad alitaka mayai kwa ajili ya kiamsha kinywa.,Brad hakuwa na mayai!,Brad alilia kwa muda mrefu.,Mama ya Brad alikuja nyumbani akiwa na mayai!,Brad alikuwa na mayai ya kupendeza ya Benedict.,Brad alimchukia mama yake kwa kupata mayai.,1
1430,Paulo sikuzote alitaka kutumikia katika baraza la wanafunzi.,"Hata hivyo, alihofia kwamba hangechaguliwa.",Paulo aliwaomba wanafunzi wengi wamsaidie katika uchaguzi huo.,"Hatimaye, siku ya uchaguzi, Paulo alichaguliwa kuwa mshiriki wa baraza la wanafunzi.",Paulo aliona aibu kwa sababu ya mambo aliyofanya.,Paulo alijivunia mafanikio yake.,2
1431,Wazazi wa Patrick walifuga bata.,"Siku moja, Patrick alikuwa akicheza karibu na bata.",Bata mmoja alianza kumfuata!,Bata huyo alimfikia Patrick na kumuma kwenye mguu.,Patrick aliogopa mbwa kwa sababu ya tukio hilo.,"Haikubomoa ngozi, lakini Patrick aliogopa na kulia!",2
1432,Usiku uliopita nilihudhuria karamu ya kunywa.,Nilivaa vazi langu jipya jeupe.,Kila mtu katika sherehe aliipenda.,"Hata hivyo, kwa mshtuko wangu niliimwaga divai juu ya meza.",Nilikuwa na hasira nyingi sana!,Nilikuwa nimevaa vazi jekundu.,1
1433,Mimi ni mtu tofauti na nilivyokuwa.,Nilikuwa mzito lakini nimepoteza uzito.,Nilianza kuogelea na kupoteza uzito.,Nilifanya mazoezi mara tatu kwa juma na kula chakula chenye lishe kila siku.,Sasa nina afya nzuri zaidi.,Nina uzito wa pauni 300.,1
1434,Kelly alienda kwenye mchezo wa Celtics jana.,Alipenda kwenda kwenye michezo.,Saa ilikuwa ikienda na wakati ulikuwa ukikwisha.,Kwa bahati nzuri Celtics walishinda.,Kelly aliruka kwa shangwe.,Kelly alikuwa na hasira kwamba Celtics alishinda na si upinzani.,1
1435,Msichana mwenzi wa Jane anafanya kazi katika duka la maua.,Yeye hachoki kamwe na kazi yake.,Siku moja Jane aliamua kumnunulia waridi.,Ingawa rafiki yake wa kike aliona siku nyingi aliipenda.,Msichana mwenzi wa Jane alipenda sana maua.,"Jane anapenda kuendesha baiskeli, kutembea kwa miguu na kutembea na mbwa wake.",1
1436,Michael alipenda kutembea-tembea msituni mwishoni mwa juma.,Hakuwa amewahi kupanda mlima.,"Siku moja alipanda juu sana, na hatimaye akafika juu.",Aliweza kuona nchi kavu na maji upande ule mwingine wa mlima.,Michael alivunjika moyo.,Michael alifurahia mandhari hiyo na alitumaini kurudi.,2
1437,Damon alipoteza mkoba wake na kitambulisho chake ndani yake.,Alichunguza nyumba yote.,Hakuweza kuipata popote.,Mwishowe alienda na kupata kitambulisho kingine.,Damon alienda moja kwa moja kwenye chumba chake na kwenda kitandani.,"Siku iliyofuata, Damon alipata kibeti chake chini ya kitanda.",2
1438,David na Mia hawakutoka pamoja mara nyingi tangu walipopata watoto wadogo.,"Ijumaa moja, hatimaye waliweza kuondoka kwenda kutazama sinema.","Walitazamia kwa hamu sana, lakini haikuwa hivyo!","Kwa kweli, hali ilikuwa mbaya sana hivi kwamba walishindwa kujizuia wasicheke.",David na Mia waliamua kuondoka kwenye sinema hiyo.,David na Mia waliona kwamba sinema hiyo ilikuwa yenye kina.,1
1439,Bob alikuwa anaenda kumwona nyanya yake pamoja na binti yake.,Walienda kwa gari nyumbani kwa nyanya kilometa chache kutoka hapo.,Nyanya aliwakaribisha kwa mikono miwili.,Hao watatu walikula chakula kingi cha jioni.,Binti ya Bob alimshukuru nyanya kwa ajili ya mlo huo mtamu.,Bob alirudi nyumbani akiwa amekasirika baada ya kula.,1
1440,Paka wa Sue hakuwapo mahali popote.,Sue alitafuta paka wake kwa saa nyingi mpaka akasikia mlio wa nje.,Paka wake alikuwa amenaswa kwenye mti.,Sue aliita idara ya moto.,Suzi alitumaini kwamba paka huyo angekaa kwenye mti.,Paka wa Suzi aliokolewa.,2
1441,Ava alileta samaki-wa-saki nyumbani.,Aliiweka katika tangi lake.,Hakujua samaki wengine wangetendaje.,Yeye watched apprehensively.,Ava alitupa maji yote ya ziwa chooni.,Samaki wote walipatana vizuri.,2
1442,Ninapenda kwenda kwenye sinema.,Nilikuwa nikienda karibu kila mwisho-juma.,Kulikuwa na jumba la sinema lenye kufaa karibu dakika kumi kutoka nyumbani kwangu.,Lakini ilifungwa na sasa lazima niende mbali ili kwenda kutazama sinema.,Gharama zaidi kwa ajili ya gesi kwa sinema nyingine.,Bado ninaenda kwenye jumba lilelile la maonyesho kama kawaida.,1
1443,Nilinunua gari jipya leo.,Ni mwangaza na mwekundu.,Ndani ya nyumba hiyo kuna harufu safi na safi.,Ninapenda gari hilo sana.,Niliamua kuondoa gari hilo.,Mimi huendesha gari popote ninapoenda.,2
1444,Teresa alikuwa msanii.,Alifanya sanamu nzuri ya malaika.,Aliliingiza katika mashindano ya sanaa.,Waamuzi waliipenda sana sanamu hiyo.,Alishinda mashindano hayo na alijivunia jambo hilo.,Aliondolewa kwenye mashindano.,1
1445,Mbwa wangu alinisubiri kwenye mlango wa mbele wa nyumba.,Tulienda kwa miguu kwenye bustani ili kucheza na kufanya mazoezi.,Mimi na mbwa tulitembea kuzunguka nyumba kabla ya kurudi nyumbani.,"Tulipoingia katika mlango wa mbele, alichukua kinywaji kikubwa cha maji.",Kisha akalala chini na kulala kidogo.,Alikuwa kuruka juu na chini kuomba kwa kutembea.,1
1446,Matt alipata mbwa mdogo akitembea barabarani.,"Ilionekana imepotea na kuogopa, kwa hiyo Matt akaichukua na kwenda nayo nyumbani.","Mama ya Matt aliwaita majirani fulani, na hatimaye wakamkuta mmiliki wake.",Mmiliki wa mbwa huyo alifurahi sana kujua kwamba mbwa wake alikuwa salama!,Mmiliki wa mbwa huyo alimpa Matt zawadi kwa kumpata.,Mmiliki wa mbwa huyo alimnyonga na kumpa Matt maiti.,1
1447,Mike alinunua baiskeli mpya ili aweze kuendesha katika mji wake.,Alitumia baiskeli kutoka nyumbani kwake kwenda kwa rafiki yake.,Njiani alikutana na kikundi cha watoto waliokuwa wakisafiri kwa baiskeli pia.,Neiter Mike wala watoto walikuwa wamevaa kofia wakati huo.,Mike hakupenda kuendesha baiskeli.,Mike alikutana na watoto hao bila kukusudia.,2
