,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1312,Dave rakasti ulkoilua.,Eräänä päivänä hän päätti lähteä vaellukseen.,"Kun hän käveli polulla, hän kuuli siiselevän äänen.",Hänen oikealla puolellaan maassa oli räpyläkoira!,Dave perääntyi hitaasti.,Dave otti kuvia korkeista puista.,1
1313,Logan on aina pitänyt ulkona olemisesta.,"Eräänä päivänä Logania puri mehiläinen, kun hän leikki ulkona koiransa kanssa.",Hän itki tuskissaan ja juoksi kotiin.,"Loganin äiti pani jäätä pistokseen, kunnes se parani.",Sitten hän meni ulos leikkimään koiran kanssa.,Hän ei enää lähestynyt perhosia.,1
1314,Skip'in arvosanat kouluun menivät yhä huonommaksi.,Hänen vanhempansa harkitsivat opettajan hankkimista.,"He huomasivat kuitenkin, että Skip silmäili paljon.","He tajusivat, että hän tarvitsi silmälasit eikä opettajaa.",Skip ei saanut silmälaseja.,Skip sai lasit ja parani luokassa.,2
1315,Raen perhe istui sunnuntaipäivälliselle.,Raen veli kaatoi juomansa vahingossa.,Raen isäpuoli huusi ja heitti lautasensa huoneen yli.,Rae näki lautasen hajoavan miljooniksi kappaleiksi.,Rae meni hakemaan luutaa.,Rae kysyi veljeltään putkimiehen nimeä.,1
1316,Gina ja hänen ystävänsä Lisa kuulivat musiikkia autotallissa.,"Gina toivoi, että muut ystävätkin tulisivat.","Hän soitti heille, mutta kukaan ei vastannut.",Tytöt päättivät tanssia tylsistyneensä.,Heillä oli hauskaa.,"Gina ja hänen ystävänsä sulkivat musiikin, koska se oli tylsää.",1
1317,Lapset olivat innoissaan joulusta.,He ovat olleet hyviä koko vuoden.,He lähettivät kirjeen joulupukille.,Joulupukki vastasi postitse.,Kirjeet oli kehystetty ja säilytetty vuosia.,"Kirjeessä sanottiin, etteivät he saisi lahjoja.",1
1318,- Olin sairas.,- Varasin lääkärille ajan.,Kävin lääkärissä.,Hän teki kokeita.,"Sain selville, että minulla on flunssa.","Sanoin lääkärille, etten tarvitse hänen palveluksiaan.",1
1319,Christianin koulussa oli jalkapallo-ottelut.,Christian päätti kokeilla joukkueessa.,Hän harjoitteli joka päivä.,Hän yritti päästä joukkueeseen.,Christian vihaa jalkapalloa.,Christian pääsi joukkueeseen.,2
1320,Tim ja Gina vihasivat astioiden pesemistä.,He tekivät niitä vuorotellen.,Viime viikolla Gina ei päässyt omiaan.,Hän oli työskennellyt pidempään kuin tavallisesti.,Gina oli hyvin onnellinen.,Tim pesi tiskit Ginan puolesta.,2
1321,Timmy pyysi äidiltään lemmikkiä.,"Hän sanoi, ettei hänellä ollut varaa ostaa hänelle sellaista.","Timmy oli surullinen, mutta hän ymmärsi äitinsä sanan.",Seuraavana päivänä Timmy löysi puron luota kilpikonnan.,"Timmy kysyi äidiltään, voiko hän pitää sen lemmikkikseen.",Timmyn perheellä oli kilpikonnaseppaa.,1
1322,Jen toi kissansa Lee eläinlääkärille tarkastukseen.,Eläinlääkäri löysi kolme kirppua Leestä.,Tohtori Mike ehdotti kirppukylpyä Jenille.,"Jen kieltäytyi, koska hän ei halunnut Lee'n kastuvan kemikaaleihin.","Jen huomasi, että Lee'n kirppuproblemi paheni nopeasti.",Eläinlääkäri ehdotti kirppukorvia Jenin saksalaiselle paimenkoiralle.,1
1323,"Mish sai viestin, että hän voi lähteä.",Hän juoksi nopeasti autonsa luo avaimet kädessään.,"Hän tiesi, että hänellä oli vähän aikaa, joten hän ajoi nopeasti.","Kun hän saapui rautatieasemalle, hän katsoi kelloaan.",Hänellä oli juuri tarpeeksi aikaa ehtiä junaan.,Hän kääntyi ympäri ja ajoi kotiin.,1
1324,Gina etsi puhelinta isänsä autosta.,"Hän oli varma, että se olisi siellä.",Mutta hän ei löytänyt sitä.,Hän juoksi sisään ja otti taskulampun.,Gina löysi puhelimensa.,Gina meni nukkumaan.,1
1325,Sarah oli haastattelussa.,Hän pukeutui parhaaseen hamepukuunsa ja lähti haastatteluun.,"Kun Sarah istui haastattelussa, hän huomasi, että hänen sukissaan oli juoksu.","Hän oli niin keskittynyt virheeseen, että mumisi vastauksiaan.",Vastaustensa takia Sarah ei saanut työtä.,Sarah sai työn ja sai kiitosta selkeästä äänestään.,1
1326,Linda ja hänen poikaystävänsä olivat nälkäisiä.,Hän halusi syödä tacoja.,Hän halusi syödä kalaa.,"He tunsivat itsekseen voimakkaiksi, eivätkä voineet päättää, mitä syödä.",Linda ja hänen poikaystävänsä saivat molemmat.,Linda ja hänen poikaystävänsä eivät halunneet syödä.,1
1327,Morris ostaa itselleen skeittilaudan pysyäksensä aktiivisena.,Hän tuo rullalaudan puistoon rullalautailemaan.,Hän huomaa olevansa paljon vanhempi kuin muut siellä olevat ihmiset.,"He kuitenkin toivottavat hänet tervetulleeksi, eivätkä he näytä välittävän hänen iästään.",Morrisia kiusattiin joka päivä luistelemassa.,Nuoret luistelijat opettivat Morrisille paljon temppuja.,2
1328,Ron piti paljon olutta.,Hänen isänsä ja äitinsä olivat molemmat alkoholisteja.,"Ron päätti, ettei hänen pitäisi juoda enää.",Hän lopetti kuuden kuukauden jälkeen.,Ron oli ylpeä päätöksestään.,Ron kuitenkin jatkoi ystäviensä kanssa juomista.,1
1329,Jane halusi pitkän hiuksen.,Hän antoi sen kasvaa kuukausia.,Mutta siitä tuli vaikea huolehtia.,"Ja kun oli kesä, pitkät hiukset tekivät hänestä liian kuuman.",Jane päätti leikata hiuksensa kesäksi lyhyeksi.,Jane rakasti pitkiä hiuksiaan ja kasvatti ne entistä pidemmiksi.,1
1330,Alex heräsi kirkkaaseen auringonvaloon.,Hän katsoi herätyskelloaan.,"Hän tajusi, että oli nukkunut liikaa.",Alex hyppäsi sängystä.,Hän myöhästyi koulusta.,Hän meni takaisin nukkumaan.,1
1331,Olin lounaalla ystävieni kanssa uudessa paikassa.,Pyysin kokiksen.,"He sanoivat, että heillä on vain Pepsi-tuotteita.","He kysyivät, sopiiko se minulle.","Sanoin, että se sopii minulle.",Pyysin taas kokiksen.,1
1332,Carl oli Floridassa nauttimassa päivästä.,Hän katsoi tv:tä ja yhtäkkiä hälytys tuli.,Hälytys varoittaa asukkaita mahdollisesta tsunamissa.,Carl alkoi evakuoida.,Carl pääsi suojaan ennen myrskyn tuloa.,Hän muutti mielensä ja palasi katsomaan televisiota.,1
1333,Heräsimme aamulla ja havaitsimme lumilaskua.,"Olemme innoissamme, että koulu on peruttu.",Kaikki menivät ulos leikkimään lumessa.,Rakensimme lumiukkoa ja käytimme porkkanoita nenän sijasta.,Meillä oli tylsä päivä.,Löysimme kiviä silmille ja suulle.,2
1334,Joen takapihalla oli käynyt orava.,Se pääsi muutaman metrin päähän Joe'sta ja juoksi pois.,Joe yritti saada sen ottamaan maapähkinän hänen kädestään.,Eräänä päivänä orava lopulta teki sen.,Joe oli hyvin turhautunut.,Joe oli onnellinen.,2
1335,Arnold osti uuden television.,Hän maksoi käteisellä.,Se lakkasi toimimasta parin viikon kuluttua.,"Hän yritti palauttaa sen, mutta oli kadottanut kuittinsa.",Arnold ei saanut palauttaa televisiota.,Arnold piti televisiota ja rakasti sitä.,1
1336,Eric oli vasta päivän yli 21-vuotias.,Hänellä oli jo juomaproblemi.,Eric heräsi ja huusi lähimmässä baarissa.,Hän hyppäsi puoliunessa autoonsa ja lähti paikalle.,Pian hän oli humalassa ja pyörryt baarissa.,"Eric tajusi, että hän todella nautti uudesta keilaajasta.",1
1337,Ellie tanssi kovasti uudessa klubillaan.,Yhtäkkiä hän tajusi tuntea epätavallisen tuulen.,Hänen housujensa saumat olivat repeytyneet.,Hän perääntyi nopeasti tanssilattialta.,Ellie jatkoi tanssimista.,Ellien piti löytää uudet housut nopeasti.,2
1338,"Ajoin töistä kotiin, ja rengas puhkesi.",Ulkona satoi ja oli kylmä.,"Olisin voinut soittaa vetoyhtiölle, mutta en tehnyt sitä.",Sen sijaan vaihdoin renkaan itse.,"Olin surkea, mutta säästin tonnin.","Olin surkea, kun hän viihtyi.",1
1339,Kengät olivat epämukavasti jäykät.,Menin ostamaan uusia kenkiä.,Yritin saada heidät sisään.,Ne olivat silti liian jäykkiä minulle.,Kengät aiheuttivat rakkuloita.,"Pelasin tennistä iloiten uusissa, epämukavissa kengissäni.",1
1340,Marcus aloitti juuri ensimmäisen lentotunninsa.,Hän opetteli lentämään pieniä lentokoneita.,Hän oli hermostunut lentäessään.,Hänen ohjaajansa auttoi häntä lähtemään lentokentältä.,Marcus päätti oppia lentämään.,"Marcus rentoutui, kun he olivat ilmassa.",2
1341,Larry on päättänyt auttaa ystäviään valmistautumaan juhliin.,Hänen pitää tuoda salaattia juhliin.,"Larry leikkaa tomaatteja, salaattia ja muita vihanneksia salaattiin.","Kun se on valmis, hän tuntee olonsa upeaksi.","Larry oli iloinen, että hän saattoi osallistua juhliin.",Larry päätti jäädä kotiin juhlista.,1
1342,Sarah ei ollut ollut koskaan ennen ollut veneessä.,Tänään hänen äitinsä vei hänet laiturille ensimmäiselle veneelle.,Sarah oli innoissaan.,Hän astui veneeseen ja kuuli moottorin röyhkeän.,Se oli pitkä matka.,Hän rakasti jokaista minuuttiakin.,2
1343,Neil halusi nähdä historiallisen paikan Lontoossa.,Hän kävi vanhassa vankilassa.,Sitä kutsuttiin Lontoon torniksi.,"Neil sai tietää, miten tämä vaikuttava torni on rakennettu.",Hänellä oli tylsä päivä.,Hän oli kiehtova.,2
1344,Ostin varmuuskopiotiedoston vaimoni iPhonelle.,Häneltä loppui puhelintila.,Hänellä on 1200 kuvaa puhelimessa.,"Yritin varmuuskopioida hänen valokuvansa, mutta epäonnistuin.",Vaimoni teki ruokaa.,Kuvia oli liikaa.,2
1345,Dougin vaimo oli vihainen hänelle.,Pyydääkseen anteeksi hän päätti ostaa hänelle uuden auton akun.,"Hän vaihtoi sen ja varmisti, että hänen autonsa toimi kunnolla.",Hän arvosti elettä.,Dougin vaimo suuteli häntä.,Dougin vaimo oli vihainen.,1
1346,Grace tykkäsi aina leikkiä opettajalle.,Hänen lempi temppunsa oli piilottaa kaikki liidut opettajalta.,"Eräänä päivänä opettaja sai Gracen kiinni, kun hän oli piilottamassa liitaa.",Hänet erotettiin koulusta kahdeksi viikoksi.,Grace ei ollut poissa koulusta koko vuonna.,Grace päätti lopettaa temppelin pelaamisen koulussa.,2
1347,Janen äiti teki erittäin hyvää omenapiirakkaa.,"Jane halusi reseptin, mutta äiti ei antanut sitä.",Eräänä jouluna hän kysyi häneltä reseptiä uudestaan.,Janen äiti päätti antaa reseptin hänelle.,Jane oli kiitollinen reseptistä.,Jane ei pitänyt leipomisesta.,1
1348,Mark avasi ravintolan takaoven ja käveli ulos.,Oli aika viedä roskat ulos.,"Puolimatkalla roskakoriin hän näki monia lintuja, jotka söivät roskia.","Hän oli jo ennenkin nälkäinen, joten hän tiesi, että kaiken täytyy syödä.",Mark vihasi eläimiä.,Hän sääli lintuja.,2
1349,- Halusimme tilata pizzan.,Puolet meistä halusi pepperonia.,Toinen puoli halusi makkaraa.,- Tein päätöksen.,"Tilasimme pitsan, jossa on eri päällystykset.","Ehdotin, että valitsemme toisen elokuvan.",1
1350,Simon huomasi auton viereisen talon edessä.,"Siirryttävä perheellä oli teini-ikäinen tytär, ja Simon oli ihastunut.",Hän keräsi rohkeutta mennä sinne ja esitellä itsensä.,"Hän oli ujo, mutta ystävällinen ja tarpeeksi vastaanottavainen rohkaistakseen häntä.",Hän oli hänen kanssaan koko päivän.,Hän huusi hänelle ja meni kotiin.,1
1351,Johnny oli paikallisessa pikkujoukkueessa.,Eräänä lauantaina hänen joukkueellaan oli tärkeä peli.,Hänen vanhempansa pääsivät sinne.,Johnyn joukkue voitti pelin.,Johnny tunsi pettäneensä vanhempansa.,Johnny oli innoissaan.,2
1352,Ben oli myöhässä tunnilta.,Opettaja huusi hänelle.,Hän tuli myöhään seuraavana päivänä.,Hänen opettajansa kirjoitti viestin hänen vanhemmilleen.,Benin äiti herättää hänet puolen tunnin aikaisemmin.,Ben murskasi herätyskelloonsa ja osti kanan.,1
1353,Ally toivoi poikaystävänsä valitsevan hänelle kauniin sormuksen.,Hän jätti korukaupan esitteitä tiskille.,Sitten hän piirsi renkaat lehdissä.,Hän mainitsi ne jopa ääneen puhelinkeskusteluissa.,Ally ei malttanut odottaa kihlautumista.,Ally oli hyvin hienovarainen.,1
1354,"Olin innoissani, kun Usher julkaisi uuden kappaleen.",Ostin sen heti.,Kuuntelin sitä ja olin aivan sekaisin.,Panin sen heti puhelimelleni.,Vihasin uutta kappaletta.,Kuuntelin sitä koko päivän.,2
1355,Uusi bändi halusi kappaleensa nopeasti suosituksi.,He lahjoivat useita radiodJ:itä soittamaan kappaleensa kaikki samanaikaisesti.,"Kun ihmiset virittivät radiota, kaikki asemat soittavat samaa kappaletta.",Niistä tuli menestys yhdessä yössä.,Se teki heistä masentuneita.,"He olivat innoissaan siitä, että heistä tuli tunnettuja.",2
1356,Annie oli luokkansa paras voimistelija.,Hän sai monia palkintoja ja kilpaili paljon.,Eräänä päivänä kilpailun jälkeen hän muisti myöhästyneen kotitehtävän.,Opettaja ei antanut hänen palauttaa läksyjä.,Hän oli hyvin tyytyväinen opettajaan.,Hän reputti kurssin.,2
1357,"Patricia oli lumoutunut heti, kun hän katsoi mikroskooppiin.","Hän ei voinut uskoa, että oli olemassa toinen maailma, jota hän ei voinut nähdä.","Hän tiesi heti, että hänestä tulee biologia.",Seuraavat kahdeksan vuotta hän opiskeli tiedettä koulussa ja yliopistossa.,"Patricia tajusi, että se oli suuri virhe.",Patriciaista tuli lopulta biologia.,2
1358,Lily ei koskaan pitänyt urheilusta.,Kesällä hän katsoi naisten MM-kisoja perheensä kanssa.,Hän sai rohkeutta ja päätti liittyä jalkapallojoukkueeseen.,Joukkue oli pelannut jonkin aikaa ja hän oli jäljessä.,Hän oli paras pelaaja.,Hän parani lopulta.,2
1359,Marisse meni huutokauppaan etsimään tavaroita.,Rekisteröintipisteessä kysyttiin hänen luottokorttiaan.,Hän otti käteistä ja käytti sitä talletuksena.,Hän tarjosi varastohuoneita ja voitti kaksi.,Marissa vei kaksi pentuja kotiin.,Valitettavasti ne olivat täynnä roskaa.,2
1360,Jessica meni kesäleirille.,Hänellä oli hauskaa.,Seuraavana vuonna hän oli liian vanha käymään leirillä.,Hän oli kuitenkin tarpeeksi vanha työskentelemään siellä.,Hän oli innoissaan lähdöstä töihin.,Hän ei halunnut olla missään tekemisissä leirin kanssa.,1
1361,Gina oli saanut puhelimensa takaisin opettajalta.,Hän oli pitänyt sitä kaksi päivää.,Äiti alkoi epäillä.,Nyt hän voisi pitää sen salassa.,Gina heitti puhelimen pois.,"Ginan äiti ei koskaan saanut selville, että hänen puhelimensa vietiin.",2
1362,Meg ei löytänyt suosikki kultaisia korvakorujaan.,"Hän alkoi epäillä, että uusi palvelija oli varastanut ne!",Hänen miehensä kehotti häntä tutkimaan taloa huolellisemmin.,"Meg tajusi, että ne oli ehkä tyhjentetty vahingossa!","Meg ei voinut ajatella, missä he voisivat olla.",Meg etsi tyhjiötä ja löysi ne.,2
1363,Marcy mietti lapsia.,Hän oli ollut keittiössä eikä ollut kuullut heitä vähään aikaan.,"Yleensä, kun lapset olivat hiljaa, he olivat joutuneet johonkin.",Marcy ei nähnyt heitä makuuhuoneissa.,Hän löysi heidät olohuoneesta lukemassa ja oli helpottunut.,Lapset olivat keittiössä syömässä lounasta.,1
1364,Ori lähetti äitinsä kauppaan.,Hän kehotti häntä muistamaan ruskeat munat.,Mutta Ori ei löytänyt niitä markkinoilta.,Hän kävi kolmessa eri kaupassa.,Hän päätti lopulta ostaa valkoisia munia.,"Kaikki kaupat, joissa hän kävi, olivat lopettaneet jäätelön.",1
1365,Viikko ennen joulua Abby ja hänen perheensä kokoontuivat yhteen.,He menivät paikalliseen hoitokodille pukimassa joulupukin hattuja.,He menivät huoneesta toiseen laulaen joululauluja.,Jotkut potilaat lauloivat heidän kanssaan.,Heillä oli kaikki hyvin ikimuistoinen aika yhdessä.,Kaikki olivat surkeita ja vihaisia.,1
1366,Maggie ja hänen luokkatoverinsa menivät eläintarhaan opintomatkalle.,"He näkivät apinat, gorillat ja pandat ensin.",Sen jälkeen he näkivät käärmeitä ja liskoja!,He saivat jopa ruokkia joitakin eläinten pikkupoikia.,Maggie ei ole koskaan nähnyt pandaa.,Maggie rakasti matkaansa eläintarhaan.,2
1367,Vianna oli kokopäiväinen opiskelija.,"Hänellä ei ollut työtä, ja hän tarvitsi rahaa.",Hän etsi netistä keinoja ansaita rahaa kotoa käsin.,Hän löysi sivuston nimeltä Amazon Turk ja alkoi työskennellä sieltä.,Vianna työskentelee nyt joka päivä.,Vianna lopetti työt.,1
1368,Perheeni kokoontui kiitospäivänä.,"Monien matka oli pitkä, mutta he selviytyivät.",Istusimme kaikki yhdessä ja söimme illallista.,Päivällisen jälkeen kävimme tapaamassa häntä.,Meillä oli hauskaa.,Lopulta emme saaneet lopettaa riitelyä toistemme kanssa.,1
1369,"Jim valitti, ettei hänen vaimonsa koskaan pestä astiat.","Sitten hän valitti, ettei Jim koskaan laittanut ruokaa.",Seuraavana päivänä he päättivät vaihtaa roolejaan.,"Ruoka oli hirveää, ja astiat eivät olleet tarpeeksi puhtaita.",He päättivät palata entiseen rooliinsa.,He päättivät pitää asian sellaisena ikuisesti.,1
1370,Linan on kaksi lasta.,"Lina siivosi huoneita ja tajusi, että laatikot olivat täynnä.",Hän alkoi lajitella vaatteita.,Linan vaatteet olivat liian pieniä lapsilleen.,Lina pakotti lapsensa pukeutumaan vaatteisiin.,Lina antoi vaatteet hyväntekeväisyyteen.,2
1371,Anna halusi banaani-maissimehuja.,Hänen paikallisella jäätelökaupalla ei ollut sitä makua.,Hän meni kotiin ja otti sekoittimen esiin.,Sitten hän lisäsi banaaneja ja jäätelöä.,Anna piti suklaashakea kauheana.,Anna piti omaa milkshakeään yhtä herkullisena.,2
1372,Menin autooni ja suljin oven.,Käynnisin moottorin ja aloin ajaa.,Olin menossa huoltoasemalle.,Oli lounasaika ja aloin saada nälkää.,Päätin ostaa chipssejä huoltoasemalta.,Päätin olla syömättä enää koskaan.,1
1373,Tommy sai työpaikan koulun väittelyjoukkueeseen.,Heillä oli väittely tänään.,Hän oli aika hermostunut.,"Koko koulu katsoi, kun hän saapui.",Tommy alkoi soittaa kitaraa.,Tommy onnistui hyvin hermostuneisuutensa huolimatta.,2
1374,Jill oli lukiolainen.,Hän pelkäsi joutua luokkaan.,Eräänä päivänä hän päätti jättää koulun väliin.,Hänen vanhempansa saivat tietää seuraavana päivänä.,Jillin vanhemmat nuhtelivat häntä koulusta lipsahtamisesta.,Jillin vanhemmat veivät hänet Disney Worldiin.,1
1375,Alex sai huimauksia.,"Hän oli niin hermostunut, että tarkisti oireensa netistä.","Verkkotulokset vakuuttivat hänet, että hänellä oli kauhea sairaus.",Hän varasi kiireesti lääkärille tapaamisen.,Alex ei tullut lääkärille.,"Alex sai selville, että verensokeri oli alhainen.",2
1376,Chris meni ostoksille uudelle autolle.,"Hän näki parkkipaikalla paljon autoja, mutta ei yhtään, josta hän olisi pitänyt.","Hän oli lähdössä, kun huomasi sen.",Se kiiltävä punainen auto oli aivan hänen edessään ja rukoili häntä ostamaan sen.,Chris osti punaisen auton.,Chris osti moottoripyörän.,1
1377,Perjantaina juhlissa kaikki päättivät soittaa musiikkituoleja.,Peliin osallistui kymmeniä ihmisiä.,Lopulta se supistui kahteen.,Kaksi tyttöä.,"Pitkä, ruskea tukkainen tyttö voitti pelin.",Tytöt juoksivat maratonin.,1
1378,Henry halusi pelata aarteenmetsästäjää poikansa syntymäpäiväjuhliin.,Luettelo palautettavista esineistä luotiin ensin.,Hän pyysi apua naapureilta ja lähialueen kaupoilta.,Laittamisen jälkeen kohteet sopivissa paikoissa hän oli luotava vihjeitä.,Henry päätti olla tekemättä aarteenmetsästysretkeä.,Lapset rakastivat aarteenmetsästystilaisuutta.,2
