,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1194,Lela je imala rak prije pet godina.,Svaki dan je bio borba.,Skoro svaki dan je išla kod lekara i na lečenje.,Lela je konačno počela da se oporavlja u poslednjih nekoliko meseci.,Lela je završila tretman i osetila se bolje.,Lela je onda preboljela gripu.,1
1195,Fred je bio novi učenik u razredu.,Bio je stvarno neugodan i imao je teško vreme.,Niko nije hteo da bude njegov prijatelj.,Kasnije je neko ručao sa njim.,Fred je bio popularan.,Fred je razgovarao sa svojim kolegom za ručak i stekao prijatelje.,2
1196,Joyce je usvojila njena usvojiteljica kada je imala 5 godina.,Nakon njenog usvajanja njena majka je usvojila još 3 djece.,Džojs je volela da bude starija sestra i mnogo je pomagala svojoj majci.,"Kada je sama otišla, postala je i udomitelj.",Džojs je ubrzo nakon toga napustila svoju decu.,Džojs je isto toliko volela svoju decu.,2
1197,Horacio se oduvek bojao jesti sirovu ostricu.,"Njegova devojka mu je rekla da je ukusno, ali je bio nervozan.",Konačno ga je odvela na odmor na Cape Cod da proba svježu ostricu.,Horacio je prvi put ugrizao sirovu ostricu i voleo ju je.,Odlučio je da više ne jede.,Pojeo je još deset.,2
1198,Tom je voleo da čuva stoku.,Radio je to svaki dan.,Jednog dana krava je otišla slobodna.,Tražio je svuda.,"Primijetio je kravu na komšijinom polju, ignorisao je i otišao.",Našao je kravu i vratio je.,2
1199,Alisa je popila kafu na putu na posao.,Popila je kafu dok je vozila.,"Odjednom, morala je brzo da zaustavi auto.","Kafa joj se prosula po krilu, peći joj noge.",Smijala se dok je nastavila da vozi na posao.,Skoro je imala nesreću dok je vrištala od bola.,2
1200,Džon je vozio niz autoput.,Mustang je stao pored njega i održao brzinu.,Vozio je svoj novi Camaro.,Odlučili su da se utrkaju.,Džon je pobijedio u trci.,Džon je stao da kupi Mustang.,1
1201,Ben je htio da pobedi na takmičenju kostima na poslu ove godine.,Provodio je mnogo sati praveći svoj kostim od nule.,"Da bi dodao kostim, stavio je dosta pozorišne šminke.","Na poslu, svi su bili impresionirani kako izgleda.",Ben je bio zadovoljan.,Ben se povukao iz takmičenja u kostimu.,1
1202,Mama me je pitala da li može da pozajmi 100 dolara od mene.,"S obzirom da je bez novca, posudio sam joj svoju kreditnu karticu.","Sledećeg dana, moja kreditna kartica je odbijena kada sam pokušao da kupim hranu.",Kompanija mi je rekla da sam kupio za 320 dolara.,Rekla sam mami da koristi moju kreditnu karticu.,Bila sam ljuta na mamu što mi je potrošila kreditnu karticu.,2
1203,Kelly je uvek imala najsuviju kosu.,Nije imala pojma šta da radi.,Konačno je otišla kod doktora.,On joj je propisao tablete.,Kelly je konačno imala kosu koja nije bila suha.,Kelly voli čips.,1
1204,Sara se bojala biti u blizini drugih.,Odlučila je da se natera da ide na zabavu.,Na zabavi je postala vrtoglava i nervozna.,"Sarah je odlučila da je ovo dovoljno, i otišla je kod terapeuta.",Terapeut je naucio kako da se nosi sa svojim problemom.,Terapeut joj je rekao da je čudna.,1
1205,Ellen je bila kod svog doktora.,Bila je na putu da sazna spol svoje bebe.,Ona je stvarno nadala dečaku!,Zadržao je dah dok joj je doktor skenirao stomak.,Ellen je bila razočarana kad je saznala da će imati dečaka.,Njen doktor je potvrdio da je dečak!,2
1206,Zoey su se prijatelji rugali jer je imala čudno ime.,Volela je svoje ime i željela da ljudi ne budu tako zli.,Napravljena je nova serija sa glavnim likom koji se zove Zoey.,Zoey je ime odjednom postalo veoma kul za njene vršnjace.,Zoey je bila srećna što je svima se dopalo njeno ime.,Zoey je promenila ime kada je napunila 18 godina.,1
1207,Miranda je upravo dobila vozačku dozvolu.,Izvela je porodični kombi na vožnju.,Vozila je dugo.,Ali onda je shvatila da je izgubljena.,Miranda se vratila putem kojim je došla da bi se vratila svojim stopama.,Miranda je bila srećna zbog svog ponosnog trenutka.,1
1208,Bob je otišao kod doktora.,Doktor mu je rekao da je prekomerno debel.,Bob je shvatio da mora da se uvede u formu.,Prijavio se teretani i počeo da pazi šta jede.,Bob je dobio 50 funti.,Bob je u formi.,2
1209,Lonnie je pokušavao da smisli koje će majors da se upiše na koledž.,Znao je da mu je krajnji cilj da postane učitelj.,Tražio je savet od savetnika za karijeru.,Savetnik mu je dao listu preduslova.,Lonnie je konačno odlučio da se bavi obrazovanjem.,Lonnie je bacio spisak.,1
1210,Šeri je volela da istražuje prirodu.,Odlučila je da se u sunčan dan popne u državni park.,"Šetajući uz potok, vidjela je nešto sjajno.","Nagnuvši se, podigla je blistavi predmet.",To je bila četvrtina.,Podigla je nož prekriven rđom.,1
1211,Phil je otišao u šetnju u park.,"Bio je to topli, vetroviti dan.",Našao je nekoliko prijatelja tokom šetnje.,Jedan od njih mu je ponudio piće.,Fil je bio žedan i prihvatio je piće.,Fil je bio ljut na svoje prijatelje.,1
1212,Dorothyina mačka je bila trudna.,Nije znala kako se to desilo.,Ona je ubedila porodicu da zadrži mačiće.,Na kraju je imala 7 mačića.,Doroti je kupila dosta hrane za mačke.,Doroti je otišla u prodavnicu i kupila novog hrčka.,1
1213,Jeremyjeva majka nije odobrila njegov način života.,"Kada je imao 21 godinu, Jeremy je odlučio da se iseli.",Našao je stan u susednoj državi sa novim poslom.,"Nakon nekoliko godina, počistio je i finansirao svoj život.",Jeremy se morao vratiti majci.,Jeremy je uživao u tome što je bio odgovorniji.,2
1214,Terry shvata da je njegov kvart postao prekriven smećem.,Voleo bi da izgleda tako čisto kao kad je bio mlad.,Odlučio je da svake večeri posle posla pokupi limenke i cigarete.,Na kraju i komšije to učine i njegov kvart izgleda bolje.,Terry je mrzio čišćenje.,Svi su se osećali bolje što je čistije.,2
1215,Htela sam da se istuširam posle posla.,Imam odeću i ručnik iz ormana.,Otišao sam u kupatilo i upalio tuš.,Skinuo sam se.,Onda sam otišao do komšijinog stana da pozajmim malo sapuna.,Onda sam ušla u toplu tuš.,2
1216,Prišao sam predoj školi.,"Pošto je moj brat bio na poslu, morala sam da ga čekam da me pokupi.","Nekoliko sati kasnije, bio sam nestrpljivo čekao.",Na kraju je došao pre nego što je bilo noć.,Bila sam veoma ljuta na njega što me ranije nije pokupio.,Bio sam srećan što sam se ranije vratio iz škole tog dana.,1
1217,Barry je volio da diže utege.,Koristio je svoju specijalnu barbel da diže utege.,Jednog dana je zaboravio da ponese svoju teretnu!,Odlučio je da radi kardio umjesto da diže.,Uvek je uživao u ležanju u hamaku.,Ipak je završio sa sjajnim treninzima.,2
1218,Amber je u zadnje vrijeme puno radila.,To je bilo veoma stresno zbog drugih ličnih problema.,Umrla je za slobodom da se opusti.,Na slobodan dan je bila sa dečkom Robom.,Amber nije mogla da nađe vremena da se opusti.,Odmarali su se cijeli dan i Amber se osećala mnogo bolje.,2
1219,Carl se pridružio vojsci odmah nakon srednje škole.,Potpisao je kratki ugovor koji ga je stavio na prvu liniju.,Njegov najbolji prijatelj je ubijen pred njim.,Sreća je postala nepoznat pojam za Carla.,Carl je bio sa svojim najboljim prijateljem kada su se vratili kući.,Carl je morao ići na terapiju zbog posttraumatskog stresa.,2
1220,Eddie je voleo da gleda ljude kako koriste detektore metala na plaži.,Neko vreme je posmatrao jednog čovjeka.,"Prošlo je više od sat vremena, a čovek još nije ništa pronašao.",Eddie je potajno zakopao gomilu novčića u pijesak.,"Nažalost, taj čovek nije ništa našao tog dana.",I gledao sam kako je čovjek srećan što je dobio signal.,2
1221,"Kada sam prvi put sreo Janice, ona nije znala kako da razbije orah.",Nisam mogao da verujem da je dostigla ovoliko u životu bez ove veštine.,Ponudio sam joj da je naučim mnogim metodama da razbija orahe.,Prihvatila je.,Janice je odlučila da ne želi da nauči da lomlja orahe.,Dženis je sada stručnjak za kreker od oraha.,2
1222,Ejmi je sama išla kući sa treninga za odbojku.,Zvala je i rekla svojoj prijateljici Kim da je ona najgora igračica.,Amy se osećala kao gubitnik samo što je to rekla naglas.,"Kim ju je podsjetila da je to prvi dan, i da će napredovati.",I tokom sezone je sve bolja.,Volela je da bude loša u odbojci.,1
1223,Bet se tuširala kada je čula glasno kucanje na vrata.,Nije htela da odgovori i čekala je da ode.,"Sledeći put kada se tuširala, ponovo je čula glasno kucanje.","Ali kad je izašla iz tuša da odgovori, nije bilo nikoga.",Bet je odlučila da je čula stvari.,Bet je bila gluva.,1
1224,Joe je studirao umjetnost.,Diplomirao je slikarstvo.,Nije mogao da nađe posao.,Onda je odgovorio na oglas u novinama.,Džo je mrzio picu.,Onda je bio angažovan.,2
1225,Bob je podigao svoje čaše sa stola.,Ubacivao ih je u ruksak da bi ih nosio u školi.,Morao je da ih vidi da bi vidio tablu.,U nauci ih je stavio.,Bob je uživao u korišćenju svog daljinu.,Bob je mogao da procita pisanje na ploci.,2
1226,Bila sam nervozna pre prvog plesa u srednjoj školi.,Bio sam iznenađen što je moja zaljubljena rekla da.,"Kada smo konačno imali priliku da plešemo, stao sam joj na nogu.",Na kraju je bila slomljena.,Vozio sam je u iHop na palačinke i šejkove.,"Sad, ona neće ni da priča sa mnom.",2
1227,Moj prijatelj je izašao jedne noći da nađe ljubav.,Završio je da se prilično napije.,Sljedeće što smo znali je da je flertovao sa gej muškarcem.,"Nakon nekog vremena, izgubili smo trag o našem prijatelju.",Naš prijatelj je završio kod kuće u tri ujutro sa djevojkom.,Saznali smo da je naš prijatelj otišao na skijanje.,1
1228,Benjamin je danas otišao u park.,Prvo je visio naopako na šipkama.,"Posle toga, on je otišao klizanje niz tobogan.",Onda ga je majka gurnula na ljuljačku i on je otišao jako visoko.,Benjamin nije uživao u parku.,Benjamin se zabavio i onda napustio park.,2
1229,Megan i ja smo se šetale kući iz škole pored prometne ulice.,Vidio sam tri plava auta da prolaze pored mene.,Odlučili smo da prebrojimo plave automobile.,Megan i ja smo sedeli na pločniku cijelo popodne.,"Nakon što smo prebrojali automobile, vratili smo se kući.","Onda smo sjedili i počeli da brojimo automobile,",1
1230,Kelly je odlučila da održi kućnu zabavu.,"Njeni roditelji su odlazili, pa je odlučila da ima dete.",Pozvala je sve svoje prijatelje.,"Kada su stigli tamo, dobro su se proveli.",Kelly je imala neurološki poremećaj koji ju je držao u kolicima.,Kelly je počistila na vrijeme i roditelji nikada nisu saznali.,2
1231,James je jednog popodneva shvatio da nije napustio kuću cijeli dan.,Odluči da ode u park da trči.,Dugo je trčao oko jezera u svom lokalnom parku.,"Kada dođe kući, umoran je, ali zadovoljan.",Džejms odluči da više nikada ne izađe iz kuće.,James je sretan što je odlučio da se kandidira.,2
1232,Lars shvata da se na palubi nakupilo mnogo snega.,Odluči da treba da isparava sneg.,Lars radi dugo popodne dok se snijeg ne očisti.,"Kada završi, ode unutra da se istušira.",On oseća zadovoljstvo.,"Kada izađe iz tuša, ispraši svoju palubu.",1
1233,Matt je sumnjao da mu žena Ginny ima aferu.,Počeo je da čita njene mejlove.,Našao je neke mejlove koji su bili od drugog čovjeka.,"Čitajući ih, shvatio je da su njegove sumnje bile istinite.",Met je počeo da se smeje.,Met je bio veoma ljut.,2
1234,Mike je igrao raketbol sa Perryjem.,Rezervirali su teren nekoliko puta nedeljno.,Ali jednom je Mike slučajno udario Perryja u potiljak.,Perry nije bio baš sretan zbog toga.,Mike se morao izviniti.,Mike i Perry su se venčali.,1
1235,Sidni je morala da pere rublje.,Ona je sortirala prljavu odeću po boji.,Ona je bacila prvi teret u mašinu za pranje.,Dodala je deterdžent i omekšivač.,Odlučila je da ide u bioskop.,Nastavila je da radi ovo dok nije završila sa pranjem.,2
1236,Dolazio je uragan i morali smo da se evakuišemo.,Spakovali smo šta nam je potrebno i krenuli na drugu stranu ostrva.,Tamo smo sa porodicom čekali da prođe oluja.,Kada je bilo gotovo spakirali smo stvari i otišli kući.,"Našli smo našu kuću u stanju, ali u haosu.",Odlučili smo da idemo na plivanje na plažu.,1
1237,Tom je ugrizao u Snickers bar i osetio je bol.,Mali kamen u njemu je napravio jedan od njegovih zuba puknu u pola!,Požurio je kod zubara.,"Pošto je bilo hitno, odmah su ga primili.",Zubar mu je popravio zub.,Tom se toliko zabavio tog dana.,1
1238,Rufus se probudi i primeti da mu je šešir nestao.,U početku se ne može sjetiti gdje bi mogao biti.,Konačno shvata da ju je nosio sinoć u baru.,Rufus se vraća u bar po svoj šešir.,Rufusu je laknulo kada je našao aktovku u baru.,On vidi svoj šešir visi na los rogova iza bara.,2
1239,Alexia je bila uzbuđena što će dobiti novog psa.,Oduvek je želela novog psa.,Njen roditelj je konačno pristao da joj kupi.,Odvezli su je do jezgre da pokupi jedan.,Aleksia se zaljubila u dlakavog psa u kennelu.,Aleksia je plakala jer je htela mačku.,1
1240,Dan je htio da nađe savršen poklon za majčin rođendan.,Kupovao je u tržnom centru satima i nije mogao da nađe ništa.,Došao je kući razočaran i bez poklona.,Njegova majka je vidjela njegovo lice kada je ušao i pitala ga šta nije u redu.,Dan je objasnio situaciju i njegova majka nije bila uznemirena.,Dan je vikao na mamu što je izbirljiva.,1
1241,Bill je bio siromašan.,Bill je imao posao sa minimalnom plaćom.,Jedva je mogao da plati račune.,Bill je odlučio da se diplomiše u računarstvu.,Bill je počeo da zarađuje mnogo bolje.,Bill je kao informatičar zarađivao manje nego pre.,1
1242,Jane je voljela svoje nove visoke potpetice.,Želela je da ih izdrži.,Nosila ih je kada je plesala u klubu.,U roku od nekoliko minuta noge su je bolile previše.,Jane je plesala bosom i ostavila cipele u torbici.,Jane je bila nestrpljiva da počne sa škomom.,1
1243,Jose je imigrant.,On i njegova porodica su došli iz Meksika.,Jose želi da ode u posetu ostalim članovima porodice u Meksiko.,On marljivo planira i kupuje neophodne stvari za putovanje.,"Jose, idi u Meksiko.",Jose se zakleo da nikada više neće ići u Meksiko.,1
1244,Hana se osećala veoma ukočeno i nepokretno.,Odlučila je da se upiše na časove joge da bi poboljšala svoju fleksibilnost.,Bila je grozna u yogi i mjesecima se nije poboljšala.,"Ali, odlučila je da se drži toga i da nastavi da pokušava.",Hana je postala sve tvrđa.,Hana je na kraju uspela.,2
1245,Učitelj je najavio da će biti test.,Studenti su izdali kolektivni uzdah.,Ovo je bio drugi test u nedelju dana.,"Kada je učitelj počeo da daje testove, zazvonio je požarni alarm.",Studenti su navijali jer su bili slobodni.,Deca su bila ljuta što su morala da budu napolju.,1
1246,Carla je bila zabrinuta da se njena kćerka Ann pretjeruje.,Videla je da slobodno vreme njene kćeri nestaje sa njenim novim klubovima.,Sve je došlo do vrhunca kada je Ann donijela kući D na testu.,"Ann je obećala da će raditi naporno, molila je da joj se dozvoli da ostane u njenom klubu.",Carla je rekla svojoj ćerki da se mora pridružiti više klubova.,Annina mama je rekla da njena kći može da izabere jedan klub ako studira.,2
1247,Gina je bila u poseti svojoj baki u Illinoisu.,"Bio je to prvi dan, a Gina se poslednja probudila.",Otišla je u kuhinju na doručak.,Porodica je već jela većinu hrane.,Gina je bila srećna zbog rezultata u kući.,Gina je bila tužna i plakala.,2
1248,James je imao rođendan.,Htio je lovski luk.,Njegova majka je izašla i kupila mu jednu.,Zaboravio je da traži strijele za luk.,Otišao je u prodavnicu sportskih proizvoda da kupi metke.,Izrezao je neke štapove za improvizovane strele.,2
1249,Mlada devojka po imenu Tejlor oduvek je želela da ima kućnog ljubimca.,Jednog dana je njena majka iznenadila putovanjem u prodavnicu ljubimaca.,Oboje su ušli u prodavnicu i pogledali oko sebe.,Teško je bilo Taylor da odluči koju životinju da usvoji.,Taylor se konačno odlučila za slatkog mačića u uglu.,Taylor je odlučila da ode u kupovinu odeće.,1
1250,Zeke je organizovao tulum za Noć vještica.,Svi njegovi prijatelji su se oblačili.,Zeke je razmišljao da postane vampir ili čarobnjak.,Onda je odlučio na strašnije kostim.,Zeke bi se oblačio kao bundeva.,Zeke je obučen kao kostur.,2
1251,Janet je oduvijek htjela da glumi u filmovima.,Konačno je dobila ulogu u velikom filmu.,Prošle sedmice je trebalo da bude objavljeno širom zemlje.,"Nažalost, odgođeno je.",Janet je bila olakšana.,Janet je bila razočarana.,2
1252,Marge je molila svog muža Bila za bazen u dvorištu.,Konačno je popustio i bazen je postavljen.,"Ubrzo, Marge je organizovala nedeljne zabave u bazenu.","Na jednoj zabavi, vidjela je da je neki krupni susjed u bikiniju razgovarao sa Bilom.",Marge je stavila novi ključ na njen ključ.,Marge je osjetila bol žaljenja zbog stavljanja u bazen upravo tada.,2
